env_ID,country,EDH35_total,Label_of_control_treatment,Label_of_N_addition_treatment,N_rate,region_N_label,mean_c,sd_c,n_c,mean_t,sd_t,n_t,lnRR,Effect,AEN,env_group,Nc,q05,q95,keep
2019_06_14_34.3_108.4,China,1.35131,N0,N180,180,RN,5.726,,3,9.058,,3,0.458631138,58.19070905,18.51111111,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2019_06_14_34.3_108.4,China,1.35131,N0,N180,180,RN,5.726,,3,10.261,,3,0.583333094,79.20013971,25.19444444,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2020_06_10_34.3_108.4,China,0.12761,N0,N180,180,RN,6.068,,3,8.958,,3,0.389517926,47.62689519,16.05555556,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2020_06_10_34.3_108.4,China,0.12761,N0,N180,180,RN,6.068,,3,8.604,,3,0.34919815,41.79301252,14.08888889,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2020_06_10_34.3_108.4,China,0.12761,N0,N180,180,RN,6.068,,3,9.231,,3,0.419538324,52.12590639,17.57222222,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2020_06_10_34.3_108.4,China,0.12761,N0,N180,180,RN,6.068,,3,9.969,,3,0.496451217,64.28806856,21.67222222,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2019_06_09_34.28_108.07,China,0,N0,N210,210,RN,4.40653,0.433012702,3,8.75199,0.606217783,3,0.686193571,98.61410225,20.69266667,Normal,28.899326977005,0.1249129257,1.25624785795,True
2019_06_09_34.28_108.07,China,0,N0,N150,150,RN,4.40653,0.433012702,3,10.1636,0.692647118,3,0.835725178,130.6486056,38.38046667,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2019_06_09_34.28_108.07,China,0,N0,N210,210,RN,4.40653,0.433012702,3,10.0671,1.212435565,3,0.826185149,128.4586738,26.95509524,Normal,28.899326977005,0.1249129257,1.25624785795,True
2019_06_09_34.28_108.07,China,0,N0,N150,150,RN,5.67148,0.606217783,3,11.4287,0.952627944,3,0.700677629,101.5117747,38.38146667,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2019_06_09_34.28_108.07,China,0,N0,N210,210,RN,5.67148,0.606217783,3,11.2822,0.866025404,3,0.687776156,98.9286747,26.71771429,Normal,28.899326977005,0.1249129257,1.25624785795,True
2019_06_09_34.28_108.07,China,0,N0,N150,150,RN,4.28665,0.519615242,3,11.3937,1.299038106,3,0.977555029,165.7949681,47.38033333,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2019_06_09_34.28_108.07,China,0,N0,N210,210,RN,4.28665,0.519615242,3,11.2974,1.645621472,3,0.969067069,163.5484586,33.38452381,Normal,28.899326977005,0.1249129257,1.25624785795,True
2020_06_07_34.28_108.07,China,0,N0,N210,210,RN,5.12452,1.410201127,3,8.09387,1.24428798,3,0.457070123,57.94396353,14.1397619,Normal,28.899326977005,0.1249129257,1.25624785795,True
2020_06_07_34.28_108.07,China,0,N0,N150,150,RN,5.12452,1.410201127,3,10.2969,0.248895701,3,0.697806017,100.9339411,34.48253333,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2020_06_07_34.28_108.07,China,0,N0,N210,210,RN,5.12452,1.410201127,3,10.2969,0.331860935,3,0.697806017,100.9339411,24.63038095,Normal,28.899326977005,0.1249129257,1.25624785795,True
2020_06_07_34.28_108.07,China,0,N0,N150,150,RN,5.45977,0.24886106,3,10.5843,0.746513898,3,0.661965107,93.85981461,34.16353333,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2020_06_07_34.28_108.07,China,0,N0,N210,210,RN,5.45977,0.24886106,3,10.9195,0.331860935,3,0.693143517,99.99926737,25.99871429,Normal,28.899326977005,0.1249129257,1.25624785795,True
2020_06_07_34.28_108.07,China,0,N0,N150,150,RN,5.45977,1.24428798,3,10.6322,0.082965234,3,0.666480468,94.73714094,34.48286667,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2020_06_07_34.28_108.07,China,0,N0,N210,210,RN,5.45977,1.24428798,3,11.159,1.907853965,3,0.714839683,104.385899,27.13919048,Normal,28.899326977005,0.1249129257,1.25624785795,True
2019_06_16_37.68_116.62,China,77.42825,N0,N225,225,RN,7.93548,0.502866311,3,13.0645,0.502814349,3,0.498554784,64.6340234,22.79564444,PFR,43.899326977005,0.096776351,1.1064629539,True
2019_06_16_37.68_116.62,China,77.42825,N0,N225,225,RN,7.93548,0.502866311,3,13.2581,0.670476868,3,0.513264843,67.07369939,23.65608889,PFR,43.899326977005,0.096776351,1.1064629539,True
2019_06_16_37.68_116.62,China,77.42825,N0,N225,225,RN,7.93548,0.502866311,3,12.871,0.670476868,3,0.483632875,62.19560758,21.93564444,PFR,43.899326977005,0.096776351,1.1064629539,True
2019_06_16_37.68_116.62,China,77.42825,N0,N225,225,RN,7.93548,0.502866311,3,13.4516,0.502814349,3,0.527754214,69.51211521,24.51608889,PFR,43.899326977005,0.096776351,1.1064629539,True
2019_06_16_35.35_114.18,China,287.11682,N0,N225,225,RN,7.52688,0.931219796,3,13.871,0.558586385,3,0.611319716,84.28618498,28.19608889,PFR,43.899326977005,0.096776351,1.1064629539,True
2019_06_16_35.35_114.18,China,287.11682,N0,N225,225,RN,7.52688,0.931219796,3,14.3011,1.117345976,3,0.641855844,90.000372,30.10764444,PFR,43.899326977005,0.096776351,1.1064629539,True
2019_06_16_35.35_114.18,China,287.11682,N0,N225,225,RN,7.52688,0.931219796,3,13.9785,0.931150514,3,0.619039822,85.71439959,28.67386667,PFR,43.899326977005,0.096776351,1.1064629539,True
2019_06_16_35.35_114.18,China,287.11682,N0,N225,225,RN,7.52688,0.931219796,3,14.8387,0.931150514,3,0.67875802,97.14277363,32.49697778,PFR,43.899326977005,0.096776351,1.1064629539,True
2020_06_14_37.68_116.62,China,1.93088,N0,N225,225,RN,7.16129,0.50284899,3,12.1935,1.005801904,3,0.532212891,70.26960226,22.36537778,PFR,43.899326977005,0.096776351,1.1064629539,True
2020_06_14_37.68_116.62,China,1.93088,N0,N225,225,RN,7.16129,0.50284899,3,12.4839,0.670476868,3,0.555749682,74.32473758,23.65604444,PFR,43.899326977005,0.096776351,1.1064629539,True
2020_06_14_37.68_116.62,China,1.93088,N0,N225,225,RN,7.16129,0.50284899,3,12.0968,0.670476868,3,0.524250822,68.91928689,21.9356,PFR,43.899326977005,0.096776351,1.1064629539,True
2020_06_14_37.68_116.62,China,1.93088,N0,N225,225,RN,7.16129,0.50284899,3,12.2903,0.838139386,3,0.540120201,71.62131404,22.7956,PFR,43.899326977005,0.096776351,1.1064629539,True
2020_06_01_35.35_114.18,China,99.31003,N0,N225,225,RN,6.77419,1.489944746,3,12.043,0.372564129,3,0.575363776,77.77771217,23.41693333,PFR,43.899326977005,0.096776351,1.1064629539,True
2020_06_01_35.35_114.18,China,99.31003,N0,N225,225,RN,6.77419,1.489944746,3,12.9032,0.558759591,3,0.64435554,90.4759093,27.24004444,PFR,43.899326977005,0.096776351,1.1064629539,True
2020_06_01_35.35_114.18,China,99.31003,N0,N225,225,RN,6.77419,1.489944746,3,12.5806,1.117519181,3,0.619036142,85.71371633,25.80626667,PFR,43.899326977005,0.096776351,1.1064629539,True
2020_06_01_35.35_114.18,China,99.31003,N0,N225,225,RN,6.77419,1.489944746,3,12.7957,1.117519181,3,0.635989375,88.8890037,26.76226667,PFR,43.899326977005,0.096776351,1.1064629539,True
2017_05_16_31.03_104.68,China,45.71949,N0,N180,180,RN,7.5,1.482115876,3,8.25503,0.34874843,3,0.095919691,10.06706667,4.194611111,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2017_05_16_31.03_104.68,China,45.71949,N0,N180,180,RN,8.40604,0.610288102,3,9.66443,1.307819603,3,0.13950164,14.97006914,6.991055556,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2017_05_16_31.03_104.68,China,45.71949,N0,N180,180,RN,9.61409,0.523113985,3,11.1745,0.261539672,3,0.150404666,16.23044927,8.668944444,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2018_05_13_31.03_104.68,China,6.42771,N0,N180,180,RN,6.19128,0.174365555,3,7.04698,0.261556992,3,0.129457306,13.82105154,4.753888889,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2019_05_10_31.03_104.68,China,17.03584,N0,N180,180,RN,6.9697,0.349908904,3,7.57576,0.262423018,3,0.083381494,8.695639698,3.367,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2019_05_10_31.03_104.68,China,17.03584,N0,N120,120,RN,7.22222,0.262440338,3,7.87879,0.699817808,3,0.087011954,9.090972028,5.471416667,GFR,-61.100673022995,0.07061749765,1.28912060785,True
2019_05_10_31.03_104.68,China,17.03584,N0,N180,180,RN,7.22222,0.262440338,3,8.48485,0.787286374,3,0.161119835,17.48257461,7.014611111,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2019_05_10_31.03_104.68,China,17.03584,N0,N120,120,RN,7.37374,1.049726712,3,8.18182,0.524863356,3,0.10398958,10.95888925,6.734,GFR,-61.100673022995,0.07061749765,1.28912060785,True
2019_05_10_31.03_104.68,China,17.03584,N0,N180,180,RN,7.37374,1.049726712,3,8.33333,0.612349243,3,0.122338096,13.01361317,5.331055556,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2013_04_30_40.3_110.5,China,0,N0,N160,160,RN,11.5,,3,15.7,,3,0.311313677,36.52173913,26.25,Normal,-21.100673022995,0.1249129257,1.25624785795,True
2017_05_16_41.31__86.89,USA,5.25189,N0,N224,224,RN,4.561750968,0.948140256,3,13.68522581,0.73747371,3,1.098610309,199.9994061,40.7297984,PFR,42.899326977005,0.096776351,1.1064629539,True
2017_05_16_41.31__86.89,USA,5.25189,N0,N224,224,RN,5.10916,0.842791339,3,14.41512258,0.948202834,3,1.037242828,182.1427119,41.5444758,PFR,42.899326977005,0.096776351,1.1064629539,True
2016_06_14_37.88_114.68,China,95.55255,N0,N225,225,RN,9.03567,0.716739945,3,10.3179,0.183770591,3,0.132700174,14.1907573,5.6988,PFR,43.899326977005,0.096776351,1.1064629539,True
2017_06_12_37.88_114.68,China,331.19233,N0,N225,225,RN,7.86503,0.340036215,3,9.97546,0.3825061,3,0.237701726,26.83308265,9.379688889,PFR,43.899326977005,0.096776351,1.1064629539,True
2017_06_12_37.88_114.68,China,331.19233,N0,N225,225,RN,8.56442,0.233774897,3,10.9816,0.170087389,3,0.248604733,28.22351076,10.74302222,PFR,43.899326977005,0.096776351,1.1064629539,True
2017_06_12_37.88_114.68,China,331.19233,N0,N225,225,RN,9.32515,0.297531688,3,11.7178,0.488784738,3,0.228394002,25.65803231,10.634,PFR,43.899326977005,0.096776351,1.1064629539,True
2016_04_24_35.28_107.88,China,0,N0,N225,225,RN,3.4,,4,11.5,,4,1.218571604,238.2352941,36,Normal,43.899326977005,0.1249129257,1.25624785795,True
2016_04_24_35.28_107.88,China,0,N0,N225,225,RN,3.4,,4,10.7,,4,1.14646831,214.7058824,32.44444444,Normal,43.899326977005,0.1249129257,1.25624785795,True
2017_04_26_35.28_107.88,China,62.05126,N0,N225,225,RN,5.6,,4,14.8,,4,0.971860583,164.2857143,40.88888889,PFR,43.899326977005,0.096776351,1.1064629539,True
2017_04_26_35.28_107.88,China,62.05126,N0,N225,225,RN,5.6,,4,13,,4,0.84218276,132.1428571,32.88888889,PFR,43.899326977005,0.096776351,1.1064629539,True
2017_04_26_35.28_107.88,China,62.05126,N0,N225,225,RN,4.4,,4,12.2,,4,1.019831411,177.2727273,34.66666667,PFR,43.899326977005,0.096776351,1.1064629539,True
2017_04_26_35.28_107.88,China,62.05126,N0,N225,225,RN,4.4,,4,10.9,,4,0.907158248,147.7272727,28.88888889,PFR,43.899326977005,0.096776351,1.1064629539,True
2018_04_24_35.28_107.88,China,0,N0,N225,225,RN,5.2,,4,16.7,,4,1.166750094,221.1538462,51.11111111,Normal,43.899326977005,0.1249129257,1.25624785795,True
2018_04_24_35.28_107.88,China,0,N0,N225,225,RN,5.2,,4,16.4,,4,1.148622709,215.3846154,49.77777778,Normal,43.899326977005,0.1249129257,1.25624785795,True
2018_04_24_35.28_107.88,China,0,N0,N225,225,RN,5,,4,15.3,,4,1.118414916,206,45.77777778,Normal,43.899326977005,0.1249129257,1.25624785795,True
2018_04_24_35.28_107.88,China,0,N0,N225,225,RN,5,,4,15.7,,4,1.1442228,214,47.55555556,Normal,43.899326977005,0.1249129257,1.25624785795,True
2018_06_17_34.3_108.4,China,6.23544,N0,N200,200,RN,6.11702,0.598856567,3,7.73936,0.414583681,3,0.235243947,26.52173771,8.1117,PFR,18.899326977005,0.096776351,1.1064629539,True
2019_06_15_34.3_108.4,China,1.35131,N0,N200,200,RN,5.50532,0.414583681,3,7.71277,0.506711464,3,0.337162499,40.09667013,11.03725,PFR,18.899326977005,0.096776351,1.1064629539,True
2019_04_25_35.47_104.73,China,0,N0,N200,200,RN,4.14599,0.30342066,3,11.854,0.758638254,3,1.050523761,185.9148237,38.54005,Normal,18.899326977005,0.1249129257,1.25624785795,True
2020_04_25_35.47_104.73,China,0,N0,N200,200,RN,4,0.657417205,3,10.5401,1.365548857,3,0.96889267,163.5025,32.7005,Normal,18.899326977005,0.1249129257,1.25624785795,True
2021_04_25_35.47_104.73,China,0,N0,N200,200,RN,3.41606,0.30342066,3,8.72993,1.213699962,3,0.938269511,155.555523,26.56935,Normal,18.899326977005,0.1249129257,1.25624785795,True
2014_05_01_43.34_124.06,China,0.11724,N0,N168,168,RN,5.741,,3,11.629,,3,0.705868567,102.5605295,35.04761905,PFR,-13.100673022995,0.096776351,1.1064629539,True
2014_05_01_43.34_124.06,China,0.11724,N0,N168,168,RN,8.605,,3,13.485,,3,0.449234527,56.71121441,29.04761905,PFR,-13.100673022995,0.096776351,1.1064629539,True
2015_05_05_43.34_124.06,China,0,N0,N168,168,RN,3.445,,3,10.126,,3,1.078182469,193.9332366,39.76785714,Normal,-13.100673022995,0.1249129257,1.25624785795,True
2015_05_05_43.34_124.06,China,0,N0,N168,168,RN,7.576,,3,12.35,,3,0.488670707,63.01478353,28.41666667,Normal,-13.100673022995,0.1249129257,1.25624785795,True
2018_05_10_40.98_122.73,China,62.97121,N0,N192,192,RN,5.36,0.65,3,10.28,0.45,3,0.651236285,91.79104478,25.625,GFR,10.899326977005,0.07061749765,1.28912060785,True
2018_05_10_40.98_122.73,China,62.97121,N0,N192,192,RN,4.97,1.37,3,9.05,0.36,3,0.599344918,82.09255533,21.25,GFR,10.899326977005,0.07061749765,1.28912060785,True
2019_05_10_40.98_122.73,China,1.79646,N0,N192,192,RN,5.78,0.82,3,12.43,0.32,3,0.765709223,115.0519031,34.63541667,GFR,10.899326977005,0.07061749765,1.28912060785,True
2019_05_10_40.98_122.73,China,1.79646,N0,N192,192,RN,4.2,0.61,3,11.29,0.3,3,0.988832853,168.8095238,36.92708333,GFR,10.899326977005,0.07061749765,1.28912060785,True
2020_05_10_40.98_122.73,China,0,N0,N192,192,RN,5.76,1.24,3,10.94,0.57,3,0.641488322,89.93055556,26.97916667,Normal,10.899326977005,0.1249129257,1.25624785795,True
2020_05_10_40.98_122.73,China,0,N0,N192,192,RN,4.23,0.65,3,8.9,1.14,3,0.743849284,110.4018913,24.32291667,Normal,10.899326977005,0.1249129257,1.25624785795,True
2008_06_14_36.97_117.98,China,7.68084,N0,N240,240,RN,6.6,0.155884573,3,8.9,0.08660254,3,0.298981628,34.84848485,9.583333333,PFR,58.899326977005,0.096776351,1.1064629539,True
2009_06_14_36.97_117.98,China,110.55997,N0,N240,240,RN,5,0.277128129,3,6.2,0.121243557,3,0.21511138,24,5,PFR,58.899326977005,0.096776351,1.1064629539,True
2010_06_14_36.97_117.98,China,53.49155,N0,N240,240,RN,5.1,0.225166605,3,8.1,0.034641016,3,0.462623522,58.82352941,12.5,PFR,58.899326977005,0.096776351,1.1064629539,True
2011_06_14_36.97_117.98,China,8.98965,N0,N240,240,RN,6.6,0.034641016,3,8.9,0.155884573,3,0.298981628,34.84848485,9.583333333,PFR,58.899326977005,0.096776351,1.1064629539,True
2021_05_04_46.75_122.78,China,0,N0,N225,225,RN,10.26,0.467653718,3,12.25,0.225166605,3,0.177273097,19.3957115,8.844444444,Normal,43.899326977005,0.1249129257,1.25624785795,True
2021_05_04_46.75_122.78,China,0,N0,N225,225,RN,10.26,0.467653718,3,13.23,0.45033321,3,0.254234138,28.94736842,13.2,Normal,43.899326977005,0.1249129257,1.25624785795,True
2021_05_04_46.75_122.78,China,0,N0,N225,225,RN,10.26,0.467653718,3,12.84,0.190525589,3,0.224312459,25.14619883,11.46666667,Normal,43.899326977005,0.1249129257,1.25624785795,True
2022_05_09_46.75_122.78,China,0,N0,N225,225,RN,9.43,0.415692194,3,11.74,0.53693575,3,0.219105718,24.49628844,10.26666667,Normal,43.899326977005,0.1249129257,1.25624785795,True
2022_05_09_46.75_122.78,China,0,N0,N225,225,RN,9.43,0.415692194,3,12.89,0.554256258,3,0.31255572,36.69141039,15.37777778,Normal,43.899326977005,0.1249129257,1.25624785795,True
2022_05_09_46.75_122.78,China,0,N0,N225,225,RN,9.43,0.415692194,3,12.38,0.467653718,3,0.272186171,31.28313892,13.11111111,Normal,43.899326977005,0.1249129257,1.25624785795,True
2010_04_22_35.2_107.67,China,2.00686,N0,N160,160,RN,3.7957,0.556333713,5,5.5873,0.520333018,5,0.386627318,47.20077983,11.1975,PFR,-21.100673022995,0.096776351,1.1064629539,True
2010_04_22_35.2_107.67,China,2.00686,N0,N160,160,RN,3.4072,0.435586042,5,6.5155,1.010031905,5,0.648293114,91.2274008,19.426875,PFR,-21.100673022995,0.096776351,1.1064629539,True
2011_04_26_35.2_107.67,China,2.49109,N0,N160,160,RN,3.6271,0.588309485,5,5.4954,0.433126367,5,0.415477948,51.50947038,11.676875,PFR,-21.100673022995,0.096776351,1.1064629539,True
2011_04_26_35.2_107.67,China,2.49109,N0,N160,160,RN,3.3307,0.502444475,5,6.6459,0.777480836,5,0.690817631,99.53463236,20.72,PFR,-21.100673022995,0.096776351,1.1064629539,True
2012_04_21_35.2_107.67,China,0,N0,N160,160,RN,3.7114,0.673727282,5,5.7785,0.826227118,5,0.44273497,55.69596379,12.919375,Normal,-21.100673022995,0.1249129257,1.25624785795,True
2012_04_21_35.2_107.67,China,0,N0,N160,160,RN,3.3568,0.519214984,5,6.4857,0.571091761,5,0.658611614,93.210796,19.555625,Normal,-21.100673022995,0.1249129257,1.25624785795,True
2010_04_13_32.42__85.88,USA,112.00579,N0,N168,168,RN,1.775741935,,5,6.112129032,,5,1.236056836,244.2014243,25.81182796,GFR,-13.100673022995,0.07061749765,1.28912060785,True
2010_03_29_30.53__87.87,USA,3.75954,N0,N168,168,RN,3.025806452,,5,8.625806452,,5,1.047580809,185.0746268,33.33333333,GFR,-13.100673022995,0.07061749765,1.28912060785,True
2010_03_29_30.53__87.87,USA,3.75954,N0,N224,224,RN,3.025806452,,5,8.941935484,,5,1.083574411,195.522388,26.41129032,GFR,42.899326977005,0.07061749765,1.28912060785,True
2010_04_02_34.68__86.88,USA,23.6977,N0,N168,168,RN,5.487096774,,5,9.687096774,,5,0.568395476,76.54320988,25,GFR,-13.100673022995,0.07061749765,1.28912060785,True
2010_04_02_34.68__86.88,USA,23.6977,N0,N224,224,RN,5.487096774,,5,10.09354839,,5,0.609497152,83.95061734,20.56451614,GFR,42.899326977005,0.07061749765,1.28912060785,True
2011_04_07_32.42__85.88,USA,124.74131,N0,N168,168,RN,1.783870968,,5,4.177419355,,5,0.850907973,134.1772152,14.24731183,PFR,-13.100673022995,0.096776351,1.1064629539,True
2011_04_07_32.42__85.88,USA,124.74131,N0,N224,224,RN,1.783870968,,5,2.822580645,,5,0.458865885,58.22784807,4.637096772,PFR,42.899326977005,0.096776351,1.1064629539,True
2011_04_07_34.68__86.88,USA,3.81742,N0,N168,168,RN,2.709677419,,5,6.503225806,,5,0.875468737,140,22.58064516,GFR,-13.100673022995,0.07061749765,1.28912060785,True
2011_04_07_34.68__86.88,USA,3.81742,N0,N224,224,RN,2.709677419,,5,7.60516129,,5,1.03199754,180.6666667,21.85483871,GFR,42.899326977005,0.07061749765,1.28912060785,True
2012_03_27_32.42__85.88,USA,166.79922,N0,N168,168,RN,5.753548387,,5,7.243870968,,5,0.230338952,25.90266877,8.870967744,GFR,-13.100673022995,0.07061749765,1.28912060785,True
2012_03_27_32.42__85.88,USA,166.79922,N0,N224,224,RN,5.753548387,,5,6.774193548,,5,0.163303551,17.73940345,4.556451612,GFR,42.899326977005,0.07061749765,1.28912060785,True
2012_03_27_32.42__85.88,USA,166.79922,N0,N168,168,RN,4.15483871,,5,6.593548387,,5,0.461818045,58.69565216,14.51612903,GFR,-13.100673022995,0.07061749765,1.28912060785,True
2012_03_27_32.42__85.88,USA,166.79922,N0,N224,224,RN,4.15483871,,5,5.539483871,,5,0.287627723,33.32608695,6.181451612,GFR,42.899326977005,0.07061749765,1.28912060785,True
2012_04_02_34.68__86.88,USA,31.83148,N0,N168,168,RN,5.64516129,,5,10.38709677,,5,0.609765571,83.99999994,28.22580643,PFR,-13.100673022995,0.096776351,1.1064629539,True
2012_04_02_34.68__86.88,USA,31.83148,N0,N224,224,RN,5.64516129,,5,10.65806452,,5,0.635518068,88.80000008,22.37903228,PFR,42.899326977005,0.096776351,1.1064629539,True
2015_04_30_37.3_106.03,China,10.75606,N0,N200,200,RN,6.3,,4,10.3,,4,0.491594262,63.49206349,20,GFR,18.899326977005,0.07061749765,1.28912060785,True
2015_04_30_37.3_106.03,China,10.75606,N0,N200,200,RN,6,,4,9.6,,4,0.470003629,60,18,GFR,18.899326977005,0.07061749765,1.28912060785,True
2015_04_30_37.3_106.03,China,10.75606,N0,N200,200,RN,5.6,,4,7.5,,4,0.292136423,33.92857143,9.5,GFR,18.899326977005,0.07061749765,1.28912060785,True
2016_05_01_37.3_106.03,China,0.73698,N0,N200,200,RN,6.7,,4,10.1,,4,0.410427897,50.74626866,20,GFR,18.899326977005,0.07061749765,1.28912060785,True
2016_05_01_37.3_106.03,China,0.73698,N0,N200,200,RN,6.1,,4,9.8,,4,0.474093614,60.6557377,18.5,GFR,18.899326977005,0.07061749765,1.28912060785,True
2016_05_01_37.3_106.03,China,0.73698,N0,N200,200,RN,5.3,,4,7.9,,4,0.399155939,49.05660377,9,GFR,18.899326977005,0.07061749765,1.28912060785,True
2014_06_15_34.2_108.12,China,0,N0,N172,172,RN,7.837,,4,9.338,,4,0.175235988,19.15273702,8.726744186,Normal,-9.10067302299495,0.1249129257,1.25624785795,True
2015_06_15_34.2_108.12,China,0,N0,N172,172,RN,7.275,,4,8.763,,4,0.186094499,20.45360825,8.651162791,Normal,-9.10067302299495,0.1249129257,1.25624785795,True
2016_06_14_34.2_108.12,China,0.40944,N0,N172,172,RN,7.295,,4,8.866,,4,0.195034554,21.53529815,9.13372093,GFR,-9.10067302299495,0.07061749765,1.28912060785,True
2019_06_14_36.2_116.9,China,2.65826,N0,N180,180,RN,9.04,,3,10.689,,3,0.167556001,18.24115044,9.161111111,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2019_06_14_36.2_116.9,China,2.65826,N0,N240,240,RN,9.04,,3,11.048,,3,0.200590242,22.21238938,8.366666667,PFR,58.899326977005,0.096776351,1.1064629539,True
2009_04_23_35.47_108.47,China,0,N0,N200,200,RN,9.935483871,,4,11.83225806,,4,0.174716957,19.09090905,9.483870945,Normal,18.899326977005,0.1249129257,1.25624785795,True
2010_04_27_35.47_108.47,China,0,N0,N200,200,RN,4.787096774,,4,12.01290323,,4,0.920057215,150.9433963,36.12903228,Normal,18.899326977005,0.1249129257,1.25624785795,True
2011_04_28_35.47_108.47,China,0,N0,N200,200,RN,5.961290323,,4,12.10322581,,4,0.708185058,103.0303031,30.70967744,Normal,18.899326977005,0.1249129257,1.25624785795,True
1997_05_03_40_115,China,0,N0,N225,225,RN,8.843,,3,10.349,,3,0.157263711,17.03041954,6.693333333,Normal,43.899326977005,0.1249129257,1.25624785795,True
2016_06_15_35.96_117.11,China,0,N0,N184.5,184.5,RN,9.823,0.256170314,3,13.334,0.4295486,3,0.30559059,35.74264481,19.0298103,Normal,3.39932697700505,0.1249129257,1.25624785795,True
2017_06_15_35.96_117.11,China,0,N0,N184.5,184.5,RN,9.206,0.420888346,3,12.711,0.495366531,3,0.322612315,38.07299587,18.99728997,Normal,3.39932697700505,0.1249129257,1.25624785795,True
2018_06_15_35.96_117.11,China,15.5956,N0,N184.5,184.5,RN,9.17,0.285788383,3,13.006,0.40703194,3,0.349473503,41.83206107,20.79132791,PFR,3.39932697700505,0.096776351,1.1064629539,True
2011_05_13_40.49__87,USA,34.47173,N0,N202,202,RN,3.44186,1.367158205,6,11.0233,0.797308911,6,1.163999191,220.2715973,37.53188119,GFR,20.899326977005,0.07061749765,1.28912060785,True
2014_04_28_36.03_104.42,China,0,N0,N150,150,RN,1.720930233,,3,2.061627907,,3,0.180630939,19.79729727,2.271317827,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2015_04_23_36.03_104.42,China,0,N0,N150,150,RN,0.808139535,,3,1.459302326,,3,0.590979006,80.57553959,4.341085273,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2015_04_23_36.03_104.42,China,0,N0,N150,150,RN,3.580232558,,3,7.903488372,,3,0.791876469,120.7534914,28.82170543,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2016_04_21_36.03_104.42,China,0,N0,N150,150,RN,3.663953488,,3,6.662790698,,3,0.597995668,81.84703272,19.99224807,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2017_04_18_36.03_104.42,China,0,N0,N150,150,RN,0.568604651,,3,0.862790698,,3,0.416986754,51.73824141,1.961240313,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2017_04_18_36.03_104.42,China,0,N0,N150,150,RN,2.886046512,,3,7.403488372,,3,0.942063714,156.5269943,30.11627907,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2018_04_23_36.03_104.42,China,0,N0,N150,150,RN,2.708139535,,3,6.018604651,,3,0.798593566,122.2413053,22.06976744,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2008_04_26_45.38__93.88,USA,0,N0,N179,179,RN,3.612903226,,4,11.47096774,,4,1.155307632,217.4999999,43.89980175,Normal,-2.10067302299495,0.1249129257,1.25624785795,True
2009_04_25_45.38__93.88,USA,0,N0,N179,179,RN,5.238709677,,4,12.28387097,,4,0.852211875,134.4827587,39.35844298,Normal,-2.10067302299495,0.1249129257,1.25624785795,True
2009_04_25_45.38__93.88,USA,0,N0,N224,224,RN,5.238709677,,4,11.92258065,,4,0.822358913,127.586207,29.8387097,Normal,42.899326977005,0.1249129257,1.25624785795,True
2008_04_26_44.7__92.78,USA,0,N0,N168,168,RN,8.309677419,,4,15.71612903,,4,0.637266722,89.13043476,44.08602149,Normal,-13.100673022995,0.1249129257,1.25624785795,True
2008_04_26_44.7__92.78,USA,0,N0,N202,202,RN,8.309677419,,4,15.80645161,,4,0.642997397,90.21739128,37.11274352,Normal,20.899326977005,0.1249129257,1.25624785795,True
2008_04_26_44.7__92.78,USA,0,N0,N235,235,RN,8.309677419,,4,15.26451613,,4,0.608110138,83.69565219,29.59505834,Normal,53.899326977005,0.1249129257,1.25624785795,True
2009_04_25_44.68__92.83,USA,0,N0,N168,168,RN,4.967741935,,4,12.73548387,,4,0.941426705,156.3636364,46.23655914,Normal,-13.100673022995,0.1249129257,1.25624785795,True
2009_04_25_44.68__92.83,USA,0,N0,N202,202,RN,4.967741935,,4,12.28387097,,4,0.905321701,147.2727273,36.21846057,Normal,20.899326977005,0.1249129257,1.25624785795,True
