"lnRR","env_group","N_rate","Nc","reference_ID","site_year_ID"
0.170820728,"PFR",210,30,"100","352"
0.112041848,"PFR",210,30,"100","353"
0.102783905,"PFR",210,30,"100","353"
0.187464897,"PFR",210,30,"100","353"
0.15028339,"PFR",210,30,"100","353"
0.126752718,"PFR",210,30,"100","353"
0.17780399,"PFR",210,30,"100","353"
0.039058231,"PFR",120,-60,"101","354"
0.069217731,"PFR",210,30,"101","354"
0.039265923,"PFR",210,30,"101","354"
0.175849241,"PFR",120,-60,"101","355"
0.202762724,"PFR",210,30,"101","355"
0.166509227,"PFR",120,-60,"101","355"
0.241485156,"PFR",210,30,"101","355"
0.390605994,"PFR",129,-51,"102","356"
0.557506528,"PFR",184.5,4.5,"102","356"
0.579228351,"PFR",300,120,"102","356"
0.310433829,"PFR",129,-51,"102","357"
0.404069434,"PFR",184.5,4.5,"102","357"
0.360294605,"PFR",300,120,"102","357"
0.494825282,"Normal",129,-51,"102","358"
0.671755991,"Normal",184.5,4.5,"102","358"
0.677146839,"Normal",300,120,"102","358"
1.057112558,"Normal",165,-15,"103","359"
1.215022641,"GFR",125,-55,"105","362"
1.319283651,"GFR",185,5,"105","362"
1.413693335,"GFR",250,70,"105","362"
1.236762627,"GFR",250,70,"105","362"
1.203972804,"GFR",300,120,"105","362"
0.432864082,"GFR",125,-55,"105","363"
0.476924072,"GFR",185,5,"105","363"
0.476924072,"GFR",250,70,"105","363"
0.432864082,"GFR",250,70,"105","363"
0.377294231,"GFR",300,120,"105","363"
1.163150809,"GFR",125,-55,"105","364"
1.172039757,"GFR",185,5,"105","364"
1.232143681,"GFR",250,70,"105","364"
1.288839025,"GFR",250,70,"105","364"
1.223775432,"GFR",300,120,"105","364"
0.44285264,"GFR",125,-55,"105","365"
0.487703206,"GFR",185,5,"105","365"
0.395895657,"GFR",250,70,"105","365"
0.326215737,"GFR",250,70,"105","365"
0.386233746,"GFR",300,120,"105","365"
0.418043891,"GFR",125,-55,"105","366"
0.535826926,"GFR",185,5,"105","366"
0.466834054,"GFR",250,70,"105","366"
0.450833713,"GFR",250,70,"105","366"
0.466834054,"GFR",300,120,"105","366"
0.495077267,"GFR",125,-55,"105","367"
0.513945751,"GFR",185,5,"105","367"
0.541597282,"GFR",250,70,"105","367"
0.577315365,"GFR",250,70,"105","367"
0.568504735,"GFR",300,120,"105","367"
0.405465108,"GFR",125,-55,"105","368"
0.466619532,"GFR",185,5,"105","368"
0.432133355,"GFR",250,70,"105","368"
0.449525097,"GFR",250,70,"105","368"
0.440867035,"GFR",300,120,"105","368"
0.287682073,"GFR",125,-55,"105","369"
0.259511196,"GFR",185,5,"105","369"
0.417735201,"GFR",250,70,"105","369"
0.393042588,"GFR",250,70,"105","369"
0.341749294,"GFR",300,120,"105","369"
0.794929875,"GFR",125,-55,"105","370"
1.200394983,"GFR",185,5,"105","370"
1.15643186,"GFR",250,70,"105","370"
1.331234584,"GFR",250,70,"105","370"
1.32175584,"GFR",300,120,"105","370"
0.329753286,"GFR",125,-55,"105","371"
0.405465108,"GFR",185,5,"105","371"
0.436236767,"GFR",250,70,"105","371"
0.405465108,"GFR",250,70,"105","371"
0.513945751,"GFR",300,120,"105","371"
0.128847543,"Normal",84,-96,"106","372"
0.155484903,"Normal",168,-12,"106","372"
0.227140892,"Normal",252,72,"106","372"
0.205031801,"Normal",84,-96,"106","373"
0.313780825,"Normal",168,-12,"106","373"
0.31026176,"Normal",252,72,"106","373"
0.207888338,"Normal",84,-96,"106","373"
0.485814235,"Normal",168,-12,"106","373"
0.349477792,"Normal",252,72,"106","373"
0.258999146,"Normal",84,-96,"106","374"
0.208478878,"Normal",168,-12,"106","374"
0.221125839,"Normal",252,72,"106","374"
0.264613984,"Normal",84,-96,"106","374"
0.172324303,"Normal",168,-12,"106","374"
0.217723484,"Normal",252,72,"106","374"
0.081579987,"PFR",150,-30,"107","375"
0.165848905,"PFR",240,60,"107","375"
0.240155912,"PFR",330,150,"107","375"
0.228370913,"PFR",150,-30,"107","376"
0.255152268,"PFR",240,60,"107","376"
0.297708653,"PFR",330,150,"107","376"
0.706298778,"PFR",80,-100,"108","377"
0.647720731,"PFR",160,-20,"108","377"
0.563706057,"PFR",240,60,"108","377"
0.14457412,"GFR",80,-100,"108","377"
0.194659461,"GFR",160,-20,"108","377"
0.110564761,"GFR",240,60,"108","377"
0.24919026,"GFR",56,-124,"109","378"
0.18888274,"GFR",112,-68,"109","378"
0.283768173,"GFR",168,-12,"109","378"
0.239363495,"GFR",56,-124,"109","378"
0.086277896,"GFR",56,-124,"109","378"
0.374655524,"GFR",112,-68,"109","378"
0.300643821,"GFR",168,-12,"109","378"
0.053757576,"GFR",168,-12,"109","378"
0.279430994,"GFR",168,-12,"109","378"
0.076168766,"GFR",56,-124,"109","379"
0.135611981,"GFR",112,-68,"109","379"
0.289277578,"GFR",168,-12,"109","379"
0.203116517,"GFR",168,-12,"109","379"
0.596118019,"GFR",56,-124,"109","379"
0.649906306,"GFR",112,-68,"109","379"
0.750938962,"GFR",168,-12,"109","379"
0.717712438,"GFR",168,-12,"109","379"
0.304305925,"GFR",56,-124,"109","379"
0.594599369,"GFR",112,-68,"109","379"
0.603970519,"GFR",168,-12,"109","379"
0.534057624,"GFR",168,-12,"109","379"
0.332602841,"GFR",56,-124,"109","380"
0.488185681,"GFR",112,-68,"109","380"
0.641816443,"GFR",168,-12,"109","380"
0.52392419,"GFR",168,-12,"109","380"
0.51762354,"GFR",56,-124,"109","380"
0.456809305,"GFR",112,-68,"109","380"
0.748231955,"GFR",168,-12,"109","380"
0.754116091,"GFR",168,-12,"109","380"
0.063573993,"GFR",56,-124,"109","380"
0.157987839,"GFR",112,-68,"109","380"
0.325085035,"GFR",168,-12,"109","380"
0.480572784,"GFR",168,-12,"109","380"
0.301877772,"PFR",205.5,25.5,"110","381"
0.06323813,"PFR",205.5,25.5,"110","381"
0.132148772,"PFR",205.5,25.5,"110","381"
0.265426508,"PFR",205.5,25.5,"110","381"
0.272597174,"PFR",205.5,25.5,"110","382"
0.214336174,"PFR",205.5,25.5,"110","382"
0.264054393,"PFR",205.5,25.5,"110","382"
0.237786916,"PFR",205.5,25.5,"110","382"
0.272231308,"PFR",205.5,25.5,"110","383"
0.245444317,"PFR",205.5,25.5,"110","383"
0.285471494,"PFR",205.5,25.5,"110","383"
0.233812791,"PFR",205.5,25.5,"110","383"
0.593713237,"Normal",112,-68,"111","384"
0.588256093,"Normal",112,-68,"111","384"
0.548691704,"Normal",112,-68,"111","384"
0.542750517,"Normal",112,-68,"111","384"
0.533519808,"Normal",60,-120,"112","385"
0.951722821,"Normal",120,-60,"112","385"
0.988993569,"Normal",240,60,"112","385"
1.267846538,"Normal",60,-120,"112","385"
1.642913274,"Normal",120,-60,"112","385"
0.759944193,"Normal",200,20,"113","386"
0.630515439,"Normal",200,20,"113","386"
0.146842737,"PFR",200,20,"113","386"
1.093077683,"PFR",200,20,"113","387"
1.134233214,"PFR",200,20,"113","387"
0.561899282,"PFR",200,20,"113","387"
0.598561226,"PFR",200,20,"113","387"
0.674058584,"GFR",69,-111,"114","388"
0.621299096,"GFR",138,-42,"114","388"
0.957448804,"GFR",276,96,"114","388"
0.970491189,"GFR",69,-111,"114","389"
0.886744588,"GFR",138,-42,"114","389"
0.927618732,"GFR",276,96,"114","389"
0.61645456,"PFR",69,-111,"114","390"
0.847297861,"PFR",138,-42,"114","390"
1.08358571,"PFR",276,96,"114","390"
0.761761192,"GFR",69,-111,"114","391"
0.973701639,"GFR",138,-42,"114","391"
1.100504436,"GFR",276,96,"114","391"
0.756326082,"GFR",69,-111,"114","392"
1.168570877,"GFR",138,-42,"114","392"
1.233953636,"GFR",276,96,"114","392"
0.569487537,"GFR",69,-111,"114","393"
1.085799067,"GFR",138,-42,"114","393"
1.309645772,"GFR",276,96,"114","393"
0.201326698,"PFR",200,20,"115","394"
0.236010576,"PFR",500,320,"115","394"
0.077554451,"PFR",200,20,"115","394"
0.135539066,"PFR",500,320,"115","394"
0.2135741,"Normal",67,-113,"116","395"
0.251314428,"Normal",134,-46,"116","395"
0.188052232,"Normal",67,-113,"116","396"
0.206920716,"Normal",134,-46,"116","396"
0.252590752,"Normal",202,22,"116","396"
0.06701071,"GFR",67,-113,"116","397"
0.076227365,"GFR",134,-46,"116","397"
0.138469674,"GFR",202,22,"116","397"
0.964816926,"PFR",60,-120,"117","398"
1.320228958,"PFR",80,-100,"117","398"
1.454132345,"PFR",100,-80,"117","398"
1.10733547,"PFR",60,-120,"117","398"
1.462549599,"PFR",80,-100,"117","398"
1.620556475,"PFR",100,-80,"117","398"
0.833291011,"PFR",60,-120,"117","399"
1.172507539,"PFR",80,-100,"117","399"
1.310481363,"PFR",100,-80,"117","399"
1.050459679,"PFR",60,-120,"117","399"
1.427114115,"PFR",80,-100,"117","399"
1.575534429,"PFR",100,-80,"117","399"
0.95551331,"GFR",75,-105,"117","400"
1.149908411,"GFR",100,-80,"117","400"
1.24824401,"GFR",125,-55,"117","400"
1.167948169,"GFR",75,-105,"117","400"
1.401564282,"GFR",100,-80,"117","400"
1.502368474,"GFR",125,-55,"117","400"
1.042061883,"GFR",75,-105,"117","401"
1.247079814,"GFR",100,-80,"117","401"
1.318126067,"GFR",125,-55,"117","401"
0.332812952,"GFR",60,-120,"118","402"
0.455336938,"GFR",60,-120,"118","402"
0.34897492,"GFR",120,-60,"118","402"
0.468413382,"GFR",60,-120,"118","402"
0.497173535,"GFR",60,-120,"118","402"
0.449671201,"GFR",120,-60,"118","402"
0.549634899,"GFR",60,-120,"118","403"
0.426629919,"GFR",60,-120,"118","403"
1.011114649,"GFR",120,-60,"118","403"
0.610796146,"GFR",60,-120,"118","403"
0.4630626,"GFR",60,-120,"118","403"
1.136108601,"GFR",120,-60,"118","403"
0.098917787,"GFR",60,-120,"118","404"
0.223754985,"GFR",60,-120,"118","404"
0.152839204,"GFR",120,-60,"118","404"
0.200328874,"GFR",60,-120,"118","404"
0.075985907,"GFR",120,-60,"118","404"
0.820183422,"GFR",60,-120,"118","405"
0.396125481,"GFR",60,-120,"118","405"
1.053798273,"GFR",120,-60,"118","405"
0.76705221,"GFR",60,-120,"118","405"
0.162234798,"GFR",60,-120,"118","405"
1.09100769,"GFR",120,-60,"118","405"
0.21918042,"Normal",200,20,"119","406"
0.407968238,"Normal",200,20,"119","407"
0.239738826,"Normal",112,-68,"120","408"
0.320123133,"Normal",224,44,"120","408"
0.188896499,"Normal",112,-68,"120","408"
0.204657991,"Normal",224,44,"120","408"
0.200937497,"Normal",112,-68,"120","409"
0.266840863,"Normal",224,44,"120","409"
0.669012687,"Normal",112,-68,"120","409"
0.845182479,"Normal",224,44,"120","409"
0.169716334,"PFR",129,-51,"121","410"
0.186646851,"PFR",184.5,4.5,"121","410"
0.203295493,"PFR",300,120,"121","410"
0.308301388,"PFR",129,-51,"121","411"
0.397496326,"PFR",184.5,4.5,"121","411"
0.359444944,"PFR",300,120,"121","411"
0.192186042,"Normal",129,-51,"121","412"
0.368871023,"Normal",184.5,4.5,"121","412"
0.379100855,"Normal",300,120,"121","412"
0.265827522,"Normal",129,-51,"121","413"
0.343428593,"Normal",184.5,4.5,"121","413"
0.343428593,"Normal",300,120,"121","413"
0.302986534,"Normal",129,-51,"121","414"
0.376920354,"Normal",184.5,4.5,"121","414"
0.392391629,"Normal",300,120,"121","414"
0.393473711,"PFR",405,225,"122","415"
0.458757058,"PFR",405,225,"122","415"
0.500252465,"PFR",405,225,"122","415"
0.29313625,"PFR",405,225,"122","415"
0.453501544,"PFR",405,225,"122","415"
0.480795815,"PFR",405,225,"122","415"
0.59468208,"PFR",405,225,"122","415"
0.376153046,"PFR",405,225,"122","415"
0.396553175,"GFR",405,225,"122","416"
0.423009018,"GFR",405,225,"122","416"
0.443928787,"GFR",405,225,"122","416"
0.339383848,"GFR",405,225,"122","416"
0.414278813,"GFR",405,225,"122","416"
0.407216575,"GFR",405,225,"122","416"
0.472088622,"GFR",405,225,"122","416"
0.38581498,"GFR",405,225,"122","416"
0.764099113,"Normal",168,-12,"123","418"
0.782200948,"Normal",336,156,"123","418"
0.598228509,"Normal",168,-12,"123","419"
0.761614927,"Normal",336,156,"123","419"
0.033336725,"PFR",168,-12,"123","420"
0.057630362,"PFR",336,156,"123","420"
1.001760906,"PFR",168,-12,"123","421"
1.080666977,"PFR",336,156,"123","421"
0.213990084,"Normal",168,-12,"123","422"
0.350572207,"Normal",336,156,"123","422"
0.114478772,"PFR",336,156,"123","423"
0.229930751,"PFR",150,-30,"124","424"
0.359242874,"PFR",200,20,"124","424"
0.429496474,"PFR",250,70,"124","424"
0.478623999,"PFR",300,120,"124","424"
0.130094678,"PFR",150,-30,"124","424"
0.276690598,"PFR",200,20,"124","424"
0.376726211,"PFR",250,70,"124","424"
0.376726211,"PFR",300,120,"124","424"
0.240336981,"GFR",150,-30,"124","425"
0.368177474,"GFR",200,20,"124","425"
0.428958749,"GFR",250,70,"124","425"
0.484026424,"GFR",300,120,"124","425"
0.172330924,"GFR",150,-30,"124","425"
0.256713088,"GFR",200,20,"124","425"
0.332215602,"GFR",250,70,"124","425"
0.327966577,"GFR",300,120,"124","425"
0.243374036,"Normal",125,-55,"126","427"
0.029674348,"GFR",100,-80,"126","428"
0.233721771,"Normal",60,-120,"126","429"
0.357526562,"Normal",120,-60,"126","429"
0.282944454,"GFR",60,-120,"126","430"
0.542882173,"GFR",120,-60,"126","430"
0.365351648,"PFR",77,-103,"127","431"
0.471323539,"PFR",162,-18,"127","431"
0.618227296,"PFR",233,53,"127","431"
0.599552852,"PFR",309,129,"127","431"
0.265249514,"PFR",77,-103,"127","432"
0.448878249,"PFR",162,-18,"127","432"
0.506035142,"PFR",233,53,"127","432"
0.534435162,"PFR",309,129,"127","432"
0.093225927,"PFR",162,-18,"127","433"
0.240129685,"PFR",233,53,"127","433"
0.221455241,"PFR",309,129,"127","433"
0.414896242,"PFR",56,-124,"127","434"
0.594823921,"PFR",112,-68,"127","434"
0.734102721,"PFR",168,-12,"127","434"
0.748445284,"PFR",224,44,"127","434"
0.338212945,"GFR",67,-113,"127","435"
0.572964794,"GFR",134,-46,"127","435"
0.771447295,"GFR",201,21,"127","435"
0.812862025,"GFR",269,89,"127","435"
0.142241633,"Normal",56,-124,"127","436"
0.208676681,"Normal",112,-68,"127","436"
0.25539977,"Normal",168,-12,"127","436"
0.276573101,"Normal",224,44,"127","436"
0.365993583,"PFR",67,-113,"127","437"
0.535242729,"PFR",134,-46,"127","437"
0.660795106,"PFR",201,21,"127","437"
0.691273375,"PFR",269,89,"127","437"
0.537391418,"Normal",67,-113,"127","438"
0.632266967,"Normal",134,-46,"127","438"
0.638088482,"Normal",201,21,"127","438"
0.687638387,"Normal",269,89,"127","438"
0.377294623,"PFR",67,-113,"127","439"
0.451400917,"PFR",134,-46,"127","439"
0.597353892,"PFR",201,21,"127","439"
0.546711911,"PFR",269,89,"127","439"
0.941915669,"Normal",67,-113,"127","440"
1.167435298,"Normal",134,-46,"127","440"
1.275406093,"Normal",201,21,"127","440"
1.331376969,"Normal",269,89,"127","440"
0.79728744,"GFR",220,40,"128","441"
0.269476108,"PFR",180,0,"128","442"
0.52702031,"PFR",220,40,"128","443"
0.197063839,"PFR",129,-51,"129","444"
0.275228611,"PFR",185,5,"129","444"
0.282719283,"PFR",300,120,"129","444"
0.149035579,"Normal",129,-51,"129","445"
0.251314428,"Normal",185,5,"129","445"
0.186775907,"Normal",300,120,"129","445"
0.284178094,"PFR",90,-90,"130","446"
0.437099073,"PFR",180,0,"130","446"
0.414543258,"PFR",270,90,"130","446"
0.284388125,"PFR",90,-90,"130","446"
0.438233302,"PFR",180,0,"130","446"
0.431920483,"PFR",270,90,"130","446"
0.28697446,"PFR",90,-90,"130","447"
0.430162691,"PFR",180,0,"130","447"
0.409306003,"PFR",270,90,"130","447"
0.313241432,"PFR",90,-90,"130","447"
0.490382999,"PFR",180,0,"130","447"
0.467490016,"PFR",270,90,"130","447"
0.233072405,"GFR",168,-12,"131","448"
0.246724494,"GFR",168,-12,"131","448"
0.25851907,"GFR",168,-12,"131","448"
0.31390782,"GFR",168,-12,"131","448"
0.088478729,"GFR",168,-12,"131","448"
0.063987709,"GFR",168,-12,"131","448"
0.202671096,"GFR",168,-12,"131","448"
0.266151496,"GFR",168,-12,"131","448"
0.499551547,"GFR",168,-12,"131","448"
0.382788399,"GFR",168,-12,"131","448"
0.49135478,"GFR",168,-12,"131","448"
0.674083197,"GFR",168,-12,"131","449"
0.719080562,"GFR",168,-12,"131","449"
0.728634775,"GFR",168,-12,"131","449"
0.731799335,"GFR",168,-12,"131","449"
0.648026745,"GFR",168,-12,"131","449"
0.708598132,"GFR",168,-12,"131","449"
0.725490425,"GFR",168,-12,"131","449"
0.703474295,"GFR",168,-12,"131","449"
0.307194887,"GFR",168,-12,"131","449"
0.459013658,"GFR",168,-12,"131","449"
0.378841239,"GFR",168,-12,"131","449"
0.447271839,"GFR",168,-12,"131","449"
0.296730247,"PFR",180,0,"132","451"
0.293864914,"PFR",180,0,"132","451"
0.363236343,"PFR",180,0,"132","451"
0.200311896,"GFR",180,0,"132","452"
0.22824056,"GFR",180,0,"132","452"
0.276847505,"GFR",180,0,"132","452"
0.162727478,"PFR",231,51,"133","453"
0.122840521,"PFR",330,150,"133","453"
0.362388445,"PFR",330,150,"133","453"
0.295464213,"GFR",130,-50,"134","454"
0.446287103,"GFR",170,-10,"134","454"
0.418710335,"PFR",130,-50,"134","455"
0.760805829,"PFR",170,-10,"134","455"
0.091937377,"PFR",135,-45,"135","456"
0.293223029,"PFR",225,45,"135","456"
0.254375302,"PFR",135,-45,"135","456"
0.265013782,"PFR",225,45,"135","456"
0.256591231,"PFR",135,-45,"135","456"
0.312871867,"PFR",225,45,"135","456"
0.184922018,"PFR",225,45,"135","457"
0.080804038,"PFR",225,45,"135","457"
0.077159004,"PFR",225,45,"135","457"
0.08191936,"PFR",135,-45,"135","458"
0.188400927,"PFR",225,45,"135","458"
0.050714783,"PFR",135,-45,"135","458"
0.10420392,"PFR",225,45,"135","458"
0.603666366,"GFR",200,20,"136","459"
0.461199028,"GFR",200,20,"136","459"
0.666684118,"GFR",200,20,"136","459"
0.714554861,"GFR",200,20,"136","459"
0.154151618,"PFR",90,-90,"137","460"
0.394827672,"PFR",180,0,"137","460"
0.467022158,"PFR",270,90,"137","460"
0.212722326,"PFR",100,-80,"137","461"
0.325833152,"PFR",200,20,"137","461"
0.325202354,"Normal",50,-130,"138","462"
0.759944193,"Normal",200,20,"138","462"
0.146842737,"PFR",200,20,"138","462"
0.191843052,"Normal",50,-130,"138","462"
0.630515439,"Normal",200,20,"138","462"
0.051315052,"PFR",50,-130,"138","462"
0.529269635,"PFR",50,-130,"138","463"
1.093077683,"PFR",200,20,"138","463"
0.164313369,"PFR",50,-130,"138","463"
0.561899282,"PFR",200,20,"138","463"
0.554704036,"PFR",50,-130,"138","463"
1.134233214,"PFR",200,20,"138","463"
0.154121108,"PFR",50,-130,"138","463"
0.598561226,"PFR",200,20,"138","463"
0.089210289,"GFR",60,-120,"139","464"
0.120177514,"GFR",120,-60,"139","464"
0.227032842,"PFR",60,-120,"139","465"
0.209815003,"PFR",120,-60,"139","465"
0.073563235,"Normal",60,-120,"139","466"
0.180271757,"GFR",60,-120,"139","467"
0.254431671,"GFR",120,-60,"139","467"
0.47198579,"Normal",100,-80,"140","468"
0.491594262,"Normal",200,20,"140","468"
0.584253092,"Normal",300,120,"140","468"
0.324496046,"Normal",100,-80,"140","468"
0.470003629,"Normal",200,20,"140","468"
0.530628251,"Normal",300,120,"140","468"
0.237328186,"Normal",100,-80,"140","468"
0.292136423,"Normal",200,20,"140","468"
0.381367557,"Normal",300,120,"140","468"
0.349184272,"Normal",100,-80,"140","469"
0.410427897,"Normal",200,20,"140","469"
0.486655263,"Normal",300,120,"140","469"
0.399985643,"Normal",100,-80,"140","469"
0.474093614,"Normal",200,20,"140","469"
0.56195497,"Normal",300,120,"140","469"
0.219362829,"Normal",100,-80,"140","469"
0.399155939,"Normal",200,20,"140","469"
0.424157241,"Normal",300,120,"140","469"
0.76664843,"Normal",165,-15,"141","470"
0.593983407,"Normal",165,-15,"141","471"
0.924053791,"Normal",165,-15,"141","472"
0.664746729,"Normal",165,-15,"141","473"
0.848320871,"Normal",165,-15,"141","474"
0.896422844,"Normal",165,-15,"141","475"
0.963693483,"Normal",165,-15,"141","476"
0.510826129,"PFR",165,-15,"141","477"
0.834797648,"Normal",165,-15,"141","478"
1.025853185,"Normal",165,-15,"141","479"
0.939862505,"PFR",165,-15,"141","480"
1.477265774,"PFR",165,-15,"141","481"
1.48807597,"Normal",165,-15,"141","482"
1.126587118,"Normal",165,-15,"141","483"
1.103166879,"Normal",165,-15,"141","484"
1.227231356,"Normal",165,-15,"141","485"
0.995429159,"Normal",165,-15,"141","486"
0.987946966,"PFR",165,-15,"141","487"
0.69733893,"Normal",165,-15,"141","488"
0.952825739,"Normal",165,-15,"141","489"
0.595056951,"PFR",165,-15,"141","490"
0.908625263,"Normal",165,-15,"141","491"
0.171148256,"PFR",230,50,"142","492"
0.875468737,"Normal",230,50,"142","493"
0.305592999,"PFR",45,-135,"143","494"
0.493814278,"PFR",90,-90,"143","494"
0.401440958,"PFR",134,-46,"143","494"
0.587340336,"PFR",269,89,"143","494"
0.503952745,"PFR",45,-135,"143","494"
0.719064124,"PFR",90,-90,"143","494"
0.674713479,"PFR",134,-46,"143","494"
0.827534371,"PFR",269,89,"143","494"
0.499447267,"PFR",45,-135,"143","494"
0.612419932,"PFR",90,-90,"143","494"
0.694059173,"PFR",134,-46,"143","494"
0.69769885,"PFR",269,89,"143","494"
0.450745813,"PFR",45,-135,"143","495"
0.880225797,"PFR",90,-90,"143","495"
1.002393431,"PFR",134,-46,"143","495"
0.812442847,"PFR",269,89,"143","495"
0.464165542,"PFR",45,-135,"143","495"
0.809840298,"PFR",90,-90,"143","495"
0.744501748,"PFR",134,-46,"143","495"
0.776577808,"PFR",269,89,"143","495"
0.549938293,"PFR",45,-135,"143","495"
0.969884748,"PFR",90,-90,"143","495"
1.07108326,"PFR",134,-46,"143","495"
1.009555921,"PFR",269,89,"143","495"
1.047850485,"PFR",225,45,"144","496"
1.03824016,"PFR",209,29,"144","496"
0.983099402,"PFR",210,30,"144","496"
1.090498654,"PFR",400,220,"144","496"
1.248875351,"PFR",200,20,"144","497"
1.356216906,"PFR",306,126,"144","497"
1.280933845,"PFR",225,45,"144","497"
1.43684664,"PFR",300,120,"144","497"
0.471137059,"GFR",250,70,"144","498"
0.425425851,"GFR",142,-38,"144","498"
0.407479207,"GFR",150,-30,"144","498"
0.421465449,"GFR",300,120,"144","498"
0.599003182,"PFR",200,20,"144","499"
0.626194234,"PFR",306,126,"144","499"
0.60539298,"PFR",150,-30,"144","499"
0.536854964,"PFR",300,120,"144","499"
0.682648396,"GFR",250,70,"144","500"
0.642952636,"GFR",212,32,"144","500"
0.574057809,"GFR",150,-30,"144","500"
0.691187036,"GFR",300,120,"144","500"
0.112477983,"PFR",90,-90,"145","501"
0.170133972,"PFR",180,0,"145","501"
0.185865812,"PFR",270,90,"145","501"
0.269663567,"PFR",360,180,"145","501"
0.093995255,"PFR",90,-90,"145","502"
0.186474114,"PFR",180,0,"145","502"
0.229170034,"PFR",270,90,"145","502"
0.273121921,"PFR",360,180,"145","502"
0.138195016,"GFR",225,45,"146","503"
0.154941819,"GFR",225,45,"146","503"
0.188764285,"GFR",225,45,"146","503"
0.160855497,"GFR",225,45,"146","503"
0.142407191,"GFR",225,45,"146","503"
0.092198495,"GFR",225,45,"146","503"
0.08266813,"GFR",225,45,"146","503"
0.153938388,"GFR",225,45,"146","503"
0.15143107,"PFR",225,45,"146","504"
0.194081457,"PFR",225,45,"146","504"
0.237988458,"PFR",225,45,"146","504"
0.124939454,"PFR",225,45,"146","504"
0.22030667,"PFR",225,45,"146","504"
0.148468846,"PFR",225,45,"146","504"
0.172595469,"PFR",225,45,"146","504"
0.194988862,"PFR",225,45,"146","504"
0.070951882,"GFR",120,-60,"147","505"
0.099091306,"GFR",180,0,"147","505"
0.115601846,"GFR",240,60,"147","505"
0.058310421,"GFR",120,-60,"147","505"
0.142226716,"GFR",180,0,"147","505"
0.170239827,"GFR",240,60,"147","505"
0.04668929,"GFR",120,-60,"147","505"
0.154693746,"GFR",180,0,"147","505"
0.170942316,"GFR",240,60,"147","505"
0.035050381,"GFR",120,-60,"147","506"
0.040774298,"GFR",180,0,"147","506"
0.046465638,"GFR",240,60,"147","506"
0.071357654,"GFR",120,-60,"147","506"
0.131495446,"GFR",180,0,"147","506"
0.336050383,"GFR",240,60,"147","506"
0.051227262,"GFR",120,-60,"147","507"
0.087996213,"GFR",180,0,"147","507"
0.09399483,"GFR",240,60,"147","507"
0.091137272,"GFR",120,-60,"147","507"
0.158502977,"GFR",180,0,"147","507"
0.169301855,"GFR",240,60,"147","507"
0.100259829,"GFR",120,-60,"147","507"
0.116955352,"GFR",180,0,"147","507"
0.170673299,"GFR",240,60,"147","507"
0.360614542,"Normal",90,-90,"148","508"
0.431440595,"Normal",150,-30,"148","508"
0.505548567,"Normal",210,30,"148","508"
0.497580397,"Normal",270,90,"148","508"
0.390866309,"Normal",90,-90,"148","509"
0.545016989,"Normal",150,-30,"148","509"
0.6257059,"Normal",210,30,"148","509"
0.641090819,"Normal",270,90,"148","509"
0.041233593,"Normal",135,-45,"149","510"
0.042326139,"Normal",135,-45,"149","510"
0.214222188,"Normal",79,-101,"149","510"
0.285735284,"Normal",158,-22,"149","510"
0.411356566,"Normal",79,-101,"149","510"
0.4446445,"Normal",158,-22,"149","510"
0.051607597,"PFR",150,-30,"150","511"
0.172609933,"PFR",240,60,"150","511"
0.071662117,"PFR",330,150,"150","511"
0.23747492,"PFR",150,-30,"150","512"
0.493969386,"PFR",240,60,"150","512"
0.469548565,"PFR",330,150,"150","512"
0.202895515,"PFR",150,-30,"150","513"
0.216590552,"PFR",240,60,"150","513"
0.227275506,"PFR",330,150,"150","513"
0.044451686,"PFR",100,-80,"151","514"
0.147635759,"PFR",200,20,"151","514"
0.186101982,"PFR",300,120,"151","514"
0.07825316,"PFR",100,-80,"151","514"
0.140772011,"PFR",200,20,"151","514"
0.199618511,"PFR",300,120,"151","514"
0.173274181,"PFR",200,20,"151","514"
0.052646642,"PFR",300,120,"151","514"
0.045462294,"PFR",100,-80,"151","514"
0.045462294,"PFR",200,20,"151","514"
0.110000709,"PFR",300,120,"151","514"
0.09531018,"PFR",100,-80,"151","514"
0.131029613,"PFR",200,20,"151","514"
0.198854646,"PFR",300,120,"151","514"
0.065378795,"PFR",100,-80,"151","514"
0.090385873,"PFR",200,20,"151","514"
0.126752498,"PFR",300,120,"151","514"
0.30561554,"PFR",45,-135,"153","518"
0.142381008,"PFR",135,-45,"153","518"
0.363319487,"PFR",179,-1,"153","518"
0.364118588,"GFR",45,-135,"153","520"
0.689951439,"GFR",90,-90,"153","520"
0.756505133,"GFR",135,-45,"153","520"
0.772719363,"GFR",179,-1,"153","520"
0.678108829,"Normal",180,0,"154","521"
0.741700601,"Normal",240,60,"154","521"
0.948598399,"Normal",300,120,"154","521"
0.707174816,"PFR",180,0,"154","522"
0.885307706,"PFR",240,60,"154","522"
1.032440131,"PFR",300,120,"154","522"
1.274139162,"Normal",180,0,"154","523"
1.46200074,"Normal",240,60,"154","523"
1.542172556,"Normal",300,120,"154","523"
1.199695693,"Normal",180,0,"154","524"
1.589366466,"Normal",240,60,"154","524"
1.573295046,"Normal",300,120,"154","524"
0.435202061,"PFR",180,0,"155","525"
0.418688711,"PFR",144,-36,"155","525"
0.740720592,"PFR",180,0,"155","526"
