lnRR,AEN,Env_Type,reference_ID,site_year_ID,continent,country,mean_c,sd_c,n_c,mean_t,sd_t,n_t,EDH35_total,EDH35_label,N_rate,N_rate_cluster,env_ID,Label_of_control_treatment,N_strategy,N_S,N_V,N_R,plant_density,plant_density_cluster,HY_strategy2,region_N_label
0.697806017,34.48253333,Normal,222,714,Asia,China,5.12452,1.410201127,3,10.2969,0.248895701,3,0.0,,150.0,100_200,2020_06_07_34.28_108.07,N0,SVR,20.0,60.0,20.0,7.0922,Conventional,,RN
0.697806017,24.63038095,Normal,222,714,Asia,China,5.12452,1.410201127,3,10.2969,0.331860935,3,0.0,,210.0,200_300,2020_06_07_34.28_108.07,N0,SVR,20.0,60.0,20.0,7.0922,Conventional,,RN
0.661965107,34.16353333,Normal,222,714,Asia,China,5.45977,0.24886106,3,10.5843,0.746513898,3,0.0,,150.0,100_200,2020_06_07_34.28_108.07,N0,SVR,20.0,60.0,20.0,7.0922,Conventional,,RN
0.693143517,25.99871429,Normal,222,714,Asia,China,5.45977,0.24886106,3,10.9195,0.331860935,3,0.0,,210.0,200_300,2020_06_07_34.28_108.07,N0,SVR,20.0,60.0,20.0,7.0922,Conventional,,RN
0.666480468,34.48286667,Normal,222,714,Asia,China,5.45977,1.24428798,3,10.6322,0.082965234,3,0.0,,150.0,100_200,2020_06_07_34.28_108.07,N0,SVR,20.0,60.0,20.0,7.0922,Conventional,,RN
0.714839683,27.13919048,Normal,222,714,Asia,China,5.45977,1.24428798,3,11.159,1.907853965,3,0.0,,210.0,200_300,2020_06_07_34.28_108.07,N0,SVR,20.0,60.0,20.0,7.0922,Conventional,,RN
0.498554784,22.79564444,PFR,223,716,Asia,China,7.93548,0.502866311,3,13.0645,0.502814349,3,77.42825,PFR_M,225.0,200_300,2019_06_16_37.68_116.62,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.513264843,23.65608889,PFR,223,716,Asia,China,7.93548,0.502866311,3,13.2581,0.670476868,3,77.42825,PFR_M,225.0,200_300,2019_06_16_37.68_116.62,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.483632875,21.93564444,PFR,223,716,Asia,China,7.93548,0.502866311,3,12.871,0.670476868,3,77.42825,PFR_M,225.0,200_300,2019_06_16_37.68_116.62,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.527754214,24.51608889,PFR,223,716,Asia,China,7.93548,0.502866311,3,13.4516,0.502814349,3,77.42825,PFR_M,225.0,200_300,2019_06_16_37.68_116.62,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.611319716,28.19608889,PFR,223,717,Asia,China,7.52688,0.931219796,3,13.871,0.558586385,3,287.11682,PFR_H,225.0,200_300,2019_06_16_35.35_114.18,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.641855844,30.10764444,PFR,223,717,Asia,China,7.52688,0.931219796,3,14.3011,1.117345976,3,287.11682,PFR_H,225.0,200_300,2019_06_16_35.35_114.18,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.619039822,28.67386667,PFR,223,717,Asia,China,7.52688,0.931219796,3,13.9785,0.931150514,3,287.11682,PFR_H,225.0,200_300,2019_06_16_35.35_114.18,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.67875802,32.49697778,PFR,223,717,Asia,China,7.52688,0.931219796,3,14.8387,0.931150514,3,287.11682,PFR_H,225.0,200_300,2019_06_16_35.35_114.18,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.532212891,22.36537778,PFR,223,720,Asia,China,7.16129,0.50284899,3,12.1935,1.005801904,3,1.93088,PFR_L,225.0,200_300,2020_06_14_37.68_116.62,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.555749682,23.65604444,PFR,223,720,Asia,China,7.16129,0.50284899,3,12.4839,0.670476868,3,1.93088,PFR_L,225.0,200_300,2020_06_14_37.68_116.62,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.524250822,21.9356,PFR,223,720,Asia,China,7.16129,0.50284899,3,12.0968,0.670476868,3,1.93088,PFR_L,225.0,200_300,2020_06_14_37.68_116.62,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.540120201,22.7956,PFR,223,720,Asia,China,7.16129,0.50284899,3,12.2903,0.838139386,3,1.93088,PFR_L,225.0,200_300,2020_06_14_37.68_116.62,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.575363776,23.41693333,PFR,223,721,Asia,China,6.77419,1.489944746,3,12.043,0.372564129,3,99.31003,PFR_M,225.0,200_300,2020_06_01_35.35_114.18,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.64435554,27.24004444,PFR,223,721,Asia,China,6.77419,1.489944746,3,12.9032,0.558759591,3,99.31003,PFR_M,225.0,200_300,2020_06_01_35.35_114.18,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.619036142,25.80626667,PFR,223,721,Asia,China,6.77419,1.489944746,3,12.5806,1.117519181,3,99.31003,PFR_M,225.0,200_300,2020_06_01_35.35_114.18,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.635989375,26.76226667,PFR,223,721,Asia,China,6.77419,1.489944746,3,12.7957,1.117519181,3,99.31003,PFR_M,225.0,200_300,2020_06_01_35.35_114.18,N0,SR,67.0,,33.0,6.75,High,HYS2,RN
0.064958433,4.194666667,GFR,225,725,Asia,China,7.5,1.482115876,3,8.00336,0.174365555,3,45.71949,GFR_M,120.0,100_200,2017_05_16_31.03_104.68,N0,SR,50.0,,50.0,5.25,Conventional,,RN
0.095919691,4.194611111,GFR,225,725,Asia,China,7.5,1.482115876,3,8.25503,0.34874843,3,45.71949,GFR_M,180.0,100_200,2017_05_16_31.03_104.68,N0,SR,50.0,,50.0,5.25,Conventional,,RN
0.052490169,3.775166667,GFR,225,725,Asia,China,8.40604,0.610288102,3,8.85906,0.610288102,3,45.71949,GFR_M,120.0,100_200,2017_05_16_31.03_104.68,N0,SR,50.0,,50.0,6.75,High,,RN
0.13950164,6.991055556,GFR,225,725,Asia,China,8.40604,0.610288102,3,9.66443,1.307819603,3,45.71949,GFR_M,180.0,100_200,2017_05_16_31.03_104.68,N0,SR,50.0,,50.0,6.75,High,,RN
0.04604295,3.775083333,GFR,225,725,Asia,China,9.61409,0.523113985,3,10.0671,1.39499372,3,45.71949,GFR_M,120.0,100_200,2017_05_16_31.03_104.68,N0,SR,50.0,,50.0,8.25,High,,RN
0.150404666,8.668944444,GFR,225,725,Asia,China,9.61409,0.523113985,3,11.1745,0.261539672,3,45.71949,GFR_M,180.0,100_200,2017_05_16_31.03_104.68,N0,SR,50.0,,50.0,8.25,High,,RN
0.032157391,2.097333333,GFR,225,726,Asia,China,7.70134,0.69747954,3,7.95302,0.34873111,3,6.42771,GFR_L,120.0,100_200,2018_05_13_31.03_104.68,N0,SR,50.0,,50.0,5.25,Conventional,,RN
0.044736032,1.9575,GFR,225,726,Asia,China,7.70134,0.69747954,3,8.05369,0.174365555,3,6.42771,GFR_L,180.0,100_200,2018_05_13_31.03_104.68,N0,SR,50.0,,50.0,5.25,Conventional,,RN
0.070617494,3.775166667,GFR,225,726,Asia,China,6.19128,0.174365555,3,6.6443,0.261539672,3,6.42771,GFR_L,120.0,100_200,2018_05_13_31.03_104.68,N0,SR,50.0,,50.0,8.25,High,,RN
0.129457306,4.753888889,GFR,225,726,Asia,China,6.19128,0.174365555,3,7.04698,0.261556992,3,6.42771,GFR_L,180.0,100_200,2018_05_13_31.03_104.68,N0,SR,50.0,,50.0,8.25,High,,RN
0.049479305,2.946083333,GFR,225,727,Asia,China,6.9697,0.349908904,3,7.32323,0.43739479,3,17.03584,GFR_M,120.0,100_200,2019_05_10_31.03_104.68,N0,SR,50.0,,50.0,5.25,Conventional,,RN
0.083381494,3.367,GFR,225,727,Asia,China,6.9697,0.349908904,3,7.57576,0.262423018,3,17.03584,GFR_M,180.0,100_200,2019_05_10_31.03_104.68,N0,SR,50.0,,50.0,5.25,Conventional,,RN
0.087011954,5.471416667,GFR,225,727,Asia,China,7.22222,0.262440338,3,7.87879,0.699817808,3,17.03584,GFR_M,120.0,100_200,2019_05_10_31.03_104.68,N0,SR,50.0,,50.0,6.75,High,,RN
0.161119835,7.014611111,GFR,225,727,Asia,China,7.22222,0.262440338,3,8.48485,0.787286374,3,17.03584,GFR_M,180.0,100_200,2019_05_10_31.03_104.68,N0,SR,50.0,,50.0,6.75,High,,RN
0.10398958,6.734,GFR,225,727,Asia,China,7.37374,1.049726712,3,8.18182,0.524863356,3,17.03584,GFR_M,120.0,100_200,2019_05_10_31.03_104.68,N0,SR,50.0,,50.0,8.25,High,,RN
0.122338096,5.331055556,GFR,225,727,Asia,China,7.37374,1.049726712,3,8.33333,0.612349243,3,17.03584,GFR_M,180.0,100_200,2019_05_10_31.03_104.68,N0,SR,50.0,,50.0,8.25,High,,RN
0.108951184,10.0,Normal,226,728,Asia,China,13.9,,3,15.5,,3,0.0,,160.0,100_200,2012_04_29_40.3_110.5,N0,R,,,100.0,7.5,High,,RN
0.311313677,26.25,Normal,226,729,Asia,China,11.5,,3,15.7,,3,0.0,,160.0,100_200,2013_04_30_40.3_110.5,N0,R,,,100.0,7.5,High,,RN
1.098610309,40.7297984,PFR,228,733,North America,USA,4.561750968,0.948140256,3,13.68522581,0.73747371,3,5.25189,PFR_L,224.0,200_300,2017_05_16_41.31__86.89,N0,S,100.0,,,8.2,High,HYS1,RN
1.111189191,43.71665321,PFR,228,733,North America,USA,4.805043871,0.737442422,3,14.59757419,0.948202834,3,5.25189,PFR_L,224.0,200_300,2017_05_16_41.31__86.89,N0,SV,50.0,50.0,,8.2,High,,RN
1.037242828,41.5444758,PFR,228,733,North America,USA,5.10916,0.842791339,3,14.41512258,0.948202834,3,5.25189,PFR_L,224.0,200_300,2017_05_16_41.31__86.89,N0,SR,75.0,,25.0,8.2,High,HYS2,RN
0.084635242,2.963733333,PFR,229,734,Asia,China,7.55027,0.183770591,3,8.21711,0.147016473,3,95.55255,PFR_M,225.0,200_300,2016_06_14_37.88_114.68,N0,SV,67.0,33.0,,9.0,High,,RN
0.034557907,1.218888889,PFR,229,734,Asia,China,7.79962,0.128639413,3,8.07387,0.036754118,3,95.55255,PFR_M,225.0,200_300,2016_06_14_37.88_114.68,N0,SV,67.0,33.0,,9.0,High,,RN
0.132700174,5.6988,PFR,229,734,Asia,China,9.03567,0.716739945,3,10.3179,0.183770591,3,95.55255,PFR_M,225.0,200_300,2016_06_14_37.88_114.68,N0,SV,67.0,33.0,,9.0,High,,RN
0.237701726,9.379688889,PFR,229,735,Asia,China,7.86503,0.340036215,3,9.97546,0.3825061,3,331.19233,PFR_H,225.0,200_300,2017_06_12_37.88_114.68,N0,SV,67.0,33.0,,9.0,High,,RN
0.248604733,10.74302222,PFR,229,735,Asia,China,8.56442,0.233774897,3,10.9816,0.170087389,3,331.19233,PFR_H,225.0,200_300,2017_06_12_37.88_114.68,N0,SV,67.0,33.0,,9.0,High,,RN
0.228394002,10.634,PFR,229,735,Asia,China,9.32515,0.297531688,3,11.7178,0.488784738,3,331.19233,PFR_H,225.0,200_300,2017_06_12_37.88_114.68,N0,SV,67.0,33.0,,9.0,High,,RN
1.393028393,49.77777778,Normal,230,736,Asia,China,3.7,,4,14.9,,4,0.0,,225.0,200_300,2016_04_24_35.28_107.88,N0,S,100.0,,,6.5,Conventional,FS,RN
1.351926718,47.11111111,Normal,230,736,Asia,China,3.7,,4,14.3,,4,0.0,,225.0,200_300,2016_04_24_35.28_107.88,N0,SVR,40.0,30.0,30.0,6.5,Conventional,,RN
1.218571604,36.0,Normal,230,736,Asia,China,3.4,,4,11.5,,4,0.0,,225.0,200_300,2016_04_24_35.28_107.88,N0,S,100.0,,,6.5,Conventional,FS,RN
1.14646831,32.44444444,Normal,230,736,Asia,China,3.4,,4,10.7,,4,0.0,,225.0,200_300,2016_04_24_35.28_107.88,N0,SVR,40.0,30.0,30.0,6.5,Conventional,,RN
0.971860583,40.88888889,PFR,230,737,Asia,China,5.6,,4,14.8,,4,62.05126,PFR_M,225.0,200_300,2017_04_26_35.28_107.88,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.84218276,32.88888889,PFR,230,737,Asia,China,5.6,,4,13.0,,4,62.05126,PFR_M,225.0,200_300,2017_04_26_35.28_107.88,N0,SVR,40.0,30.0,30.0,6.5,Conventional,FS2,RN
1.019831411,34.66666667,PFR,230,737,Asia,China,4.4,,4,12.2,,4,62.05126,PFR_M,225.0,200_300,2017_04_26_35.28_107.88,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.907158248,28.88888889,PFR,230,737,Asia,China,4.4,,4,10.9,,4,62.05126,PFR_M,225.0,200_300,2017_04_26_35.28_107.88,N0,SVR,40.0,30.0,30.0,6.5,Conventional,FS2,RN
1.166750094,51.11111111,Normal,230,738,Asia,China,5.2,,4,16.7,,4,0.0,,225.0,200_300,2018_04_24_35.28_107.88,N0,S,100.0,,,6.5,Conventional,FS,RN
1.148622709,49.77777778,Normal,230,738,Asia,China,5.2,,4,16.4,,4,0.0,,225.0,200_300,2018_04_24_35.28_107.88,N0,SVR,40.0,30.0,30.0,6.5,Conventional,,RN
1.118414916,45.77777778,Normal,230,738,Asia,China,5.0,,4,15.3,,4,0.0,,225.0,200_300,2018_04_24_35.28_107.88,N0,S,100.0,,,6.5,Conventional,FS,RN
1.1442228,47.55555556,Normal,230,738,Asia,China,5.0,,4,15.7,,4,0.0,,225.0,200_300,2018_04_24_35.28_107.88,N0,SVR,40.0,30.0,30.0,6.5,Conventional,,RN
0.235243947,8.1117,PFR,231,739,Asia,China,6.11702,0.598856567,3,7.73936,0.414583681,3,6.23544,PFR_L,200.0,200_300,2018_06_17_34.3_108.4,N0,S,100.0,,,5.6,Low,,RN
0.337162499,11.03725,PFR,231,740,Asia,China,5.50532,0.414583681,3,7.71277,0.506711464,3,1.35131,PFR_L,200.0,200_300,2019_06_15_34.3_108.4,N0,S,100.0,,,5.6,Low,,RN
1.050523761,38.54005,Normal,233,745,Asia,China,4.14599,0.30342066,3,11.854,0.758638254,3,0.0,,200.0,200_300,2019_04_25_35.47_104.73,N0,SV,33.0,67.0,,5.25,Low,,RN
0.96889267,32.7005,Normal,233,746,Asia,China,4.0,0.657417205,3,10.5401,1.365548857,3,0.0,,200.0,200_300,2020_04_25_35.47_104.73,N0,SV,33.0,67.0,,5.25,Low,,RN
0.938269511,26.56935,Normal,233,747,Asia,China,3.41606,0.30342066,3,8.72993,1.213699962,3,0.0,,200.0,200_300,2021_04_25_35.47_104.73,N0,SV,33.0,67.0,,5.25,Low,,RN
0.705868567,35.04761905,PFR,234,748,Asia,China,5.741,,3,11.629,,3,0.11724,PFR_L,168.0,100_200,2014_05_01_43.34_124.06,N0,SV,33.0,67.0,,6.5,High,,RN
1.198049589,27.75,PFR,234,748,Asia,China,2.015,,3,6.677,,3,0.11724,PFR_L,168.0,100_200,2014_05_01_43.34_124.06,N0,SV,33.0,67.0,,6.5,High,,RN
0.449234527,29.04761905,PFR,234,748,Asia,China,8.605,,3,13.485,,3,0.11724,PFR_L,168.0,100_200,2014_05_01_43.34_124.06,N0,SV,33.0,67.0,,6.5,High,,RN
1.078182469,39.76785714,Normal,234,749,Asia,China,3.445,,3,10.126,,3,0.0,,168.0,100_200,2015_05_05_43.34_124.06,N0,SV,33.0,67.0,,6.5,High,,RN
0.488670707,28.41666667,Normal,234,749,Asia,China,7.576,,3,12.35,,3,0.0,,168.0,100_200,2015_05_05_43.34_124.06,N0,SV,33.0,67.0,,6.5,High,,RN
0.651236285,25.625,GFR,235,750,Asia,China,5.36,0.65,3,10.28,0.45,3,62.97121,GFR_M,192.0,100_200,2018_05_10_40.98_122.73,N0,S,100.0,,,6.75,High,HYS1,RN
0.599344918,21.25,GFR,235,750,Asia,China,4.97,1.37,3,9.05,0.36,3,62.97121,GFR_M,192.0,100_200,2018_05_10_40.98_122.73,N0,S,100.0,,,6.75,High,HYS1,RN
0.765709223,34.63541667,GFR,235,751,Asia,China,5.78,0.82,3,12.43,0.32,3,1.79646,GFR_L,192.0,100_200,2019_05_10_40.98_122.73,N0,S,100.0,,,6.75,High,HYS1,RN
0.988832853,36.92708333,GFR,235,751,Asia,China,4.2,0.61,3,11.29,0.3,3,1.79646,GFR_L,192.0,100_200,2019_05_10_40.98_122.73,N0,S,100.0,,,6.75,High,HYS1,RN
0.641488322,26.97916667,Normal,235,752,Asia,China,5.76,1.24,3,10.94,0.57,3,0.0,,192.0,100_200,2020_05_10_40.98_122.73,N0,S,100.0,,,6.75,High,,RN
0.743849284,24.32291667,Normal,235,752,Asia,China,4.23,0.65,3,8.9,1.14,3,0.0,,192.0,100_200,2020_05_10_40.98_122.73,N0,S,100.0,,,6.75,High,,RN
0.298981628,9.583333333,PFR,236,753,Asia,China,6.6,0.155884573,3,8.9,0.08660254,3,7.68084,PFR_L,240.0,200_300,2008_06_14_36.97_117.98,N0,SV,50.0,50.0,,6.5,Conventional,,RN
0.21511138,5.0,PFR,236,754,Asia,China,5.0,0.277128129,3,6.2,0.121243557,3,110.55997,PFR_H,240.0,200_300,2009_06_14_36.97_117.98,N0,SV,50.0,50.0,,6.5,Conventional,,RN
0.462623522,12.5,PFR,236,755,Asia,China,5.1,0.225166605,3,8.1,0.034641016,3,53.49155,PFR_M,240.0,200_300,2010_06_14_36.97_117.98,N0,SV,50.0,50.0,,6.5,Conventional,,RN
0.298981628,9.583333333,PFR,236,756,Asia,China,6.6,0.034641016,3,8.9,0.155884573,3,8.98965,PFR_L,240.0,200_300,2011_06_14_36.97_117.98,N0,SV,50.0,50.0,,6.5,Conventional,,RN
0.177273097,8.844444444,Normal,238,758,Asia,China,10.26,0.467653718,3,12.25,0.225166605,3,0.0,,225.0,200_300,2021_05_04_46.75_122.78,N0,SV,32.0,68.0,,7.5,High,,RN
0.254234138,13.2,Normal,238,758,Asia,China,10.26,0.467653718,3,13.23,0.45033321,3,0.0,,225.0,200_300,2021_05_04_46.75_122.78,N0,S,100.0,,,7.5,High,,RN
0.224312459,11.46666667,Normal,238,758,Asia,China,10.26,0.467653718,3,12.84,0.190525589,3,0.0,,225.0,200_300,2021_05_04_46.75_122.78,N0,S,100.0,,,7.5,High,,RN
0.219105718,10.26666667,Normal,238,758,Asia,China,9.43,0.415692194,3,11.74,0.53693575,3,0.0,,225.0,200_300,2022_05_09_46.75_122.78,N0,SV,32.0,68.0,,7.5,High,,RN
0.31255572,15.37777778,Normal,238,758,Asia,China,9.43,0.415692194,3,12.89,0.554256258,3,0.0,,225.0,200_300,2022_05_09_46.75_122.78,N0,S,100.0,,,7.5,High,,RN
0.272186171,13.11111111,Normal,238,758,Asia,China,9.43,0.415692194,3,12.38,0.467653718,3,0.0,,225.0,200_300,2022_05_09_46.75_122.78,N0,S,100.0,,,7.5,High,,RN
0.386627318,11.1975,PFR,240,763,Asia,China,3.7957,0.556333713,5,5.5873,0.520333018,5,2.00686,PFR_L,160.0,100_200,2010_04_22_35.2_107.67,N0,SR,50.0,,50.0,5.55,Low,,RN
0.648293114,19.426875,PFR,240,763,Asia,China,3.4072,0.435586042,5,6.5155,1.010031905,5,2.00686,PFR_L,160.0,100_200,2010_04_22_35.2_107.67,N0,SR,50.0,,50.0,5.55,Low,,RN
0.415477948,11.676875,PFR,240,764,Asia,China,3.6271,0.588309485,5,5.4954,0.433126367,5,2.49109,PFR_L,160.0,100_200,2011_04_26_35.2_107.67,N0,SR,50.0,,50.0,5.55,Low,,RN
0.690817631,20.72,PFR,240,764,Asia,China,3.3307,0.502444475,5,6.6459,0.777480836,5,2.49109,PFR_L,160.0,100_200,2011_04_26_35.2_107.67,N0,SR,50.0,,50.0,5.55,Low,,RN
0.44273497,12.919375,Normal,240,765,Asia,China,3.7114,0.673727282,5,5.7785,0.826227118,5,0.0,,160.0,100_200,2012_04_21_35.2_107.67,N0,SR,50.0,,50.0,5.55,Low,,RN
0.658611614,19.555625,Normal,240,765,Asia,China,3.3568,0.519214984,5,6.4857,0.571091761,5,0.0,,160.0,100_200,2012_04_21_35.2_107.67,N0,SR,50.0,,50.0,5.55,Low,,RN
1.236056836,25.81182796,GFR,243,771,North America,USA,1.775741935,,5,6.112129032,,5,112.00579,GFR_H,168.0,100_200,2010_04_13_32.42__85.88,N0,,,,,7.0,Conventional,,RN
1.411780645,24.60080646,GFR,243,771,North America,USA,1.775741935,,5,7.286322581,,5,112.00579,GFR_H,224.0,200_300,2010_04_13_32.42__85.88,N0,,,,,7.0,Conventional,,RN
1.047580809,33.33333333,GFR,243,772,North America,USA,3.025806452,,5,8.625806452,,5,3.75954,GFR_L,168.0,100_200,2010_03_29_30.53__87.87,N0,,,,,7.0,Conventional,,RN
1.083574411,26.41129032,GFR,243,772,North America,USA,3.025806452,,5,8.941935484,,5,3.75954,GFR_L,224.0,200_300,2010_03_29_30.53__87.87,N0,,,,,7.0,Conventional,,RN
0.568395476,25.0,GFR,243,773,North America,USA,5.487096774,,5,9.687096774,,5,23.6977,GFR_M,168.0,100_200,2010_04_02_34.68__86.88,N0,,,,,8.0,High,,RN
0.609497152,20.56451614,GFR,243,773,North America,USA,5.487096774,,5,10.09354839,,5,23.6977,GFR_M,224.0,200_300,2010_04_02_34.68__86.88,N0,,,,,8.0,High,,RN
0.850907973,14.24731183,PFR,243,774,North America,USA,1.783870968,,5,4.177419355,,5,124.74131,PFR_H,168.0,100_200,2011_04_07_32.42__85.88,N0,,,,,7.0,Conventional,,RN
0.458865885,4.637096772,PFR,243,774,North America,USA,1.783870968,,5,2.822580645,,5,124.74131,PFR_H,224.0,200_300,2011_04_07_32.42__85.88,N0,,,,,7.0,Conventional,,RN
0.875468737,22.58064516,GFR,243,775,North America,USA,2.709677419,,5,6.503225806,,5,3.81742,GFR_L,168.0,100_200,2011_04_07_34.68__86.88,N0,,,,,8.0,High,,RN
1.03199754,21.85483871,GFR,243,775,North America,USA,2.709677419,,5,7.60516129,,5,3.81742,GFR_L,224.0,200_300,2011_04_07_34.68__86.88,N0,,,,,8.0,High,,RN
0.230338952,8.870967744,GFR,243,776,North America,USA,5.753548387,,5,7.243870968,,5,166.79922,GFR_H,168.0,100_200,2012_03_27_32.42__85.88,N0,,,,,7.0,Conventional,,RN
0.163303551,4.556451612,GFR,243,776,North America,USA,5.753548387,,5,6.774193548,,5,166.79922,GFR_H,224.0,200_300,2012_03_27_32.42__85.88,N0,,,,,7.0,Conventional,,RN
0.461818045,14.51612903,GFR,243,776,North America,USA,4.15483871,,5,6.593548387,,5,166.79922,GFR_H,168.0,100_200,2012_03_27_32.42__85.88,N0,,,,,7.0,Conventional,,RN
0.287627723,6.181451612,GFR,243,776,North America,USA,4.15483871,,5,5.539483871,,5,166.79922,GFR_H,224.0,200_300,2012_03_27_32.42__85.88,N0,,,,,7.0,Conventional,,RN
1.305626458,36.15591398,PFR,243,777,North America,USA,2.258064516,,5,8.332258065,,5,1.10187,PFR_L,168.0,100_200,2012_03_21_30.53__87.87,N0,,,,,7.0,Conventional,,RN
1.324418958,27.82258065,PFR,243,777,North America,USA,2.258064516,,5,8.490322581,,5,1.10187,PFR_L,224.0,200_300,2012_03_21_30.53__87.87,N0,,,,,7.0,Conventional,,RN
0.609765571,28.22580643,PFR,243,778,North America,USA,5.64516129,,5,10.38709677,,5,31.83148,PFR_M,168.0,100_200,2012_04_02_34.68__86.88,N0,,,,,8.0,High,,RN
0.635518068,22.37903228,PFR,243,778,North America,USA,5.64516129,,5,10.65806452,,5,31.83148,PFR_M,224.0,200_300,2012_04_02_34.68__86.88,N0,,,,,8.0,High,,RN
0.491594262,20.0,GFR,245,781,Asia,China,6.3,,4,10.3,,4,10.75606,GFR_M,200.0,200_300,2015_04_30_37.3_106.03,N0,SV,67.0,33.0,,7.5,High,HYS2,RN
0.470003629,18.0,GFR,245,781,Asia,China,6.0,,4,9.6,,4,10.75606,GFR_M,200.0,200_300,2015_04_30_37.3_106.03,N0,SV,67.0,33.0,,7.5,High,HYS2,RN
0.292136423,9.5,GFR,245,781,Asia,China,5.6,,4,7.5,,4,10.75606,GFR_M,200.0,200_300,2015_04_30_37.3_106.03,N0,SV,67.0,33.0,,7.5,High,HYS2,RN
0.410427897,20.0,GFR,245,782,Asia,China,6.7,,4,10.1,,4,0.73698,GFR_L,200.0,200_300,2016_05_01_37.3_106.03,N0,SV,67.0,33.0,,7.5,High,HYS2,RN
0.474093614,18.5,GFR,245,782,Asia,China,6.1,,4,9.8,,4,0.73698,GFR_L,200.0,200_300,2016_05_01_37.3_106.03,N0,SV,67.0,33.0,,7.5,High,HYS2,RN
0.399155939,9.0,GFR,245,782,Asia,China,5.3,,4,7.9,,4,0.73698,GFR_L,200.0,200_300,2016_05_01_37.3_106.03,N0,SV,67.0,33.0,,7.5,High,HYS2,RN
0.175235988,8.726744186,Normal,246,783,Asia,China,7.837,,4,9.338,,4,0.0,,172.0,100_200,2014_06_15_34.2_108.12,N0,S,100.0,,,5.2,Low,,RN
0.186094499,8.651162791,Normal,246,784,Asia,China,7.275,,4,8.763,,4,0.0,,172.0,100_200,2015_06_15_34.2_108.12,N0,S,100.0,,,5.2,Low,,RN
0.195034554,9.13372093,GFR,246,785,Asia,China,7.295,,4,8.866,,4,0.40944,GFR_L,172.0,100_200,2016_06_14_34.2_108.12,N0,S,100.0,,,5.2,Low,,RN
0.167556001,9.161111111,PFR,253,798,Asia,China,9.04,,3,10.689,,3,2.65826,PFR_L,180.0,100_200,2019_06_14_36.2_116.9,N0,SVR,33.0,33.0,33.0,6.5,Conventional,FS2,RN
0.200590242,8.366666667,PFR,253,798,Asia,China,9.04,,3,11.048,,3,2.65826,PFR_L,240.0,200_300,2019_06_14_36.2_116.9,N0,SVR,33.0,33.0,33.0,6.5,Conventional,FS2,RN
0.174716957,9.483870945,Normal,254,799,Asia,China,9.935483871,,4,11.83225806,,4,0.0,,200.0,200_300,2009_04_23_35.47_108.47,N0,SVR,40.0,30.0,30.0,8.5,High,,RN
0.920057215,36.12903228,Normal,254,800,Asia,China,4.787096774,,4,12.01290323,,4,0.0,,200.0,200_300,2010_04_27_35.47_108.47,N0,SVR,40.0,30.0,30.0,8.5,High,,RN
0.708185058,30.70967744,Normal,254,801,Asia,China,5.961290323,,4,12.10322581,,4,0.0,,200.0,200_300,2011_04_28_35.47_108.47,N0,SVR,40.0,30.0,30.0,8.5,High,,RN
0.097126406,5.395555556,Normal,255,802,Asia,China,11.902,,3,13.116,,3,0.0,,225.0,200_300,1997_05_03_40_115,N0,SV,50.0,50.0,,6.0,Conventional,FS,RN
0.157263711,6.693333333,Normal,255,802,Asia,China,8.843,,3,10.349,,3,0.0,,225.0,200_300,1997_05_03_40_115,N0,SV,50.0,50.0,,6.0,Conventional,FS,RN
0.073850307,2.266666667,Normal,255,802,Asia,China,6.654,,3,7.164,,3,0.0,,225.0,200_300,1997_05_03_40_115,N0,SV,50.0,50.0,,6.0,Conventional,FS,RN
0.30559059,19.0298103,Normal,256,803,Asia,China,9.823,0.256170314,3,13.334,0.4295486,3,0.0,,184.5,100_200,2016_06_15_35.96_117.11,N0,SVR,17.0,50.0,33.0,6.5,Conventional,,RN
0.322612315,18.99728997,Normal,256,804,Asia,China,9.206,0.420888346,3,12.711,0.495366531,3,0.0,,184.5,100_200,2017_06_15_35.96_117.11,N0,SVR,17.0,50.0,33.0,6.5,Conventional,,RN
0.349473503,20.79132791,PFR,256,805,Asia,China,9.17,0.285788383,3,13.006,0.40703194,3,15.5956,PFR_M,184.5,100_200,2018_06_15_35.96_117.11,N0,SVR,17.0,50.0,33.0,6.5,Conventional,FS2,RN
