env_ID,lat,lon,sowing_date,harvest_date,Duration,R1_date
2012_04_21_35.2_107.67,35.2,107.67,2012/4/21,2012/9/18,150,
2012_04_21_35.2_107.67,35.2,107.67,2012/4/21,2012/9/18,150,
2012_04_21_35.2_107.67,35.2,107.67,2012/4/21,2012/9/18,150,
2012_04_21_35.2_107.67,35.2,107.67,2012/4/21,2012/9/18,150,
2016_03_26_32.5_119.42,32.5,119.42,2016/3/26,2016/8/6,133,
2016_03_26_32.5_119.42,32.5,119.42,2016/3/26,2016/8/6,133,
2016_03_26_32.5_119.42,32.5,119.42,2016/3/26,2016/8/6,133,
2016_03_26_32.5_119.42,32.5,119.42,2016/3/26,2016/8/6,133,
2016_03_26_32.5_119.42,32.5,119.42,2016/3/26,2016/8/6,133,
2016_03_26_32.5_119.42,32.5,119.42,2016/3/26,2016/8/6,133,
2017_03_29_32.5_119.42,32.5,119.42,2017/3/29,2017/8/9,133,
2017_03_29_32.5_119.42,32.5,119.42,2017/3/29,2017/8/9,133,
2017_03_29_32.5_119.42,32.5,119.42,2017/3/29,2017/8/9,133,
2017_03_29_32.5_119.42,32.5,119.42,2017/3/29,2017/8/9,133,
2017_03_29_32.5_119.42,32.5,119.42,2017/3/29,2017/8/9,133,
2017_03_29_32.5_119.42,32.5,119.42,2017/3/29,2017/8/9,133,
2016_03_26_32.5_119.42,32.5,119.42,2016/3/26,2016/8/6,133,
2016_03_26_32.5_119.42,32.5,119.42,2016/3/26,2016/8/6,133,
2016_03_26_32.5_119.42,32.5,119.42,2016/3/26,2016/8/6,133,
2016_03_26_32.5_119.42,32.5,119.42,2016/3/26,2016/8/6,133,
2016_03_26_32.5_119.42,32.5,119.42,2016/3/26,2016/8/6,133,
2016_03_26_32.5_119.42,32.5,119.42,2016/3/26,2016/8/6,133,
2017_03_29_32.5_119.42,32.5,119.42,2017/3/29,2017/8/9,133,
2017_03_29_32.5_119.42,32.5,119.42,2017/3/29,2017/8/9,133,
2017_03_29_32.5_119.42,32.5,119.42,2017/3/29,2017/8/9,133,
2017_03_29_32.5_119.42,32.5,119.42,2017/3/29,2017/8/9,133,
2017_03_29_32.5_119.42,32.5,119.42,2017/3/29,2017/8/9,133,
2017_03_29_32.5_119.42,32.5,119.42,2017/3/29,2017/8/9,133,
2013_06_06_36.37_51.22,36.37,51.22,2013/6/6,2013/9/25,111,
2013_06_06_36.37_51.22,36.37,51.22,2013/6/6,2013/9/25,111,
2013_06_06_36.37_51.22,36.37,51.22,2013/6/6,2013/9/25,111,
2013_06_06_36.37_51.22,36.37,51.22,2013/6/6,2013/9/25,111,
2013_06_06_36.37_51.22,36.37,51.22,2013/6/6,2013/9/25,111,
2013_06_06_36.37_51.22,36.37,51.22,2013/6/6,2013/9/25,111,
2010_03_31_32.42__85.88,32.42,-85.88,2010/3/31,2010/8/30,,
2010_04_13_32.42__85.88,32.42,-85.88,2010/4/13,2010/9/12,,
2010_04_13_32.42__85.88,32.42,-85.88,2010/4/13,2010/9/12,,
2010_04_13_32.42__85.88,32.42,-85.88,2010/4/13,2010/9/12,,
2010_04_13_32.42__85.88,32.42,-85.88,2010/4/13,2010/9/12,,
2010_04_13_32.42__85.88,32.42,-85.88,2010/4/13,2010/9/12,,
2010_03_29_30.53__87.87,30.53,-87.87,2010/3/29,2010/8/28,,
2010_03_29_30.53__87.87,30.53,-87.87,2010/3/29,2010/8/28,,
2010_03_29_30.53__87.87,30.53,-87.87,2010/3/29,2010/8/28,,
2010_03_29_30.53__87.87,30.53,-87.87,2010/3/29,2010/8/28,,
2010_03_29_30.53__87.87,30.53,-87.87,2010/3/29,2010/8/28,,
2010_04_02_34.68__86.88,34.68,-86.88,2010/4/2,2010/9/1,,
2010_04_02_34.68__86.88,34.68,-86.88,2010/4/2,2010/9/1,,
2010_04_02_34.68__86.88,34.68,-86.88,2010/4/2,2010/9/1,,
2010_04_02_34.68__86.88,34.68,-86.88,2010/4/2,2010/9/1,,
2010_04_02_34.68__86.88,34.68,-86.88,2010/4/2,2010/9/1,,
2011_04_07_32.42__85.88,32.42,-85.88,2011/4/7,2011/9/6,,
2011_04_07_32.42__85.88,32.42,-85.88,2011/4/7,2011/9/6,,
2011_04_07_32.42__85.88,32.42,-85.88,2011/4/7,2011/9/6,,
2011_04_07_32.42__85.88,32.42,-85.88,2011/4/7,2011/9/6,,
2011_04_07_32.42__85.88,32.42,-85.88,2011/4/7,2011/9/6,,
2011_04_07_34.68__86.88,34.68,-86.88,2011/4/7,2011/9/6,,
2011_04_07_34.68__86.88,34.68,-86.88,2011/4/7,2011/9/6,,
2011_04_07_34.68__86.88,34.68,-86.88,2011/4/7,2011/9/6,,
2011_04_07_34.68__86.88,34.68,-86.88,2011/4/7,2011/9/6,,
2011_04_07_34.68__86.88,34.68,-86.88,2011/4/7,2011/9/6,,
2012_03_27_32.42__85.88,32.42,-85.88,2012/3/27,2012/8/26,,
2012_03_27_32.42__85.88,32.42,-85.88,2012/3/27,2012/8/26,,
2012_03_27_32.42__85.88,32.42,-85.88,2012/3/27,2012/8/26,,
2012_03_27_32.42__85.88,32.42,-85.88,2012/3/27,2012/8/26,,
2012_03_27_32.42__85.88,32.42,-85.88,2012/3/27,2012/8/26,,
2012_03_27_32.42__85.88,32.42,-85.88,2012/3/27,2012/8/26,,
2012_03_27_32.42__85.88,32.42,-85.88,2012/3/27,2012/8/26,,
2012_03_27_32.42__85.88,32.42,-85.88,2012/3/27,2012/8/26,,
2012_03_27_32.42__85.88,32.42,-85.88,2012/3/27,2012/8/26,,
2012_03_21_30.53__87.87,30.53,-87.87,2012/3/21,2012/8/20,,
2012_03_21_30.53__87.87,30.53,-87.87,2012/3/21,2012/8/20,,
2012_03_21_30.53__87.87,30.53,-87.87,2012/3/21,2012/8/20,,
2012_03_21_30.53__87.87,30.53,-87.87,2012/3/21,2012/8/20,,
2012_03_21_30.53__87.87,30.53,-87.87,2012/3/21,2012/8/20,,
2012_04_02_34.68__86.88,34.68,-86.88,2012/4/2,2012/9/1,,
2012_04_02_34.68__86.88,34.68,-86.88,2012/4/2,2012/9/1,,
2012_04_02_34.68__86.88,34.68,-86.88,2012/4/2,2012/9/1,,
2012_04_02_34.68__86.88,34.68,-86.88,2012/4/2,2012/9/1,,
2012_04_02_34.68__86.88,34.68,-86.88,2012/4/2,2012/9/1,,
2016_05_17_43.64__80.41,43.64,-80.41,2016/5/17,2016/11/1,168,
2016_05_17_43.64__80.41,43.64,-80.41,2016/5/17,2016/11/1,168,
2016_05_17_43.64__80.41,43.64,-80.41,2016/5/17,2016/11/1,168,
2016_05_17_43.64__80.41,43.64,-80.41,2016/5/17,2016/11/1,168,
2016_05_17_43.64__80.41,43.64,-80.41,2016/5/17,2016/11/1,168,
2017_05_11_43.64__80.41,43.64,-80.41,2017/5/11,2017/11/7,180,
2017_05_11_43.64__80.41,43.64,-80.41,2017/5/11,2017/11/7,180,
2017_05_11_43.64__80.41,43.64,-80.41,2017/5/11,2017/11/7,180,
2017_05_11_43.64__80.41,43.64,-80.41,2017/5/11,2017/11/7,180,
2017_05_11_43.64__80.41,43.64,-80.41,2017/5/11,2017/11/7,180,
2015_04_30_37.3_106.03,37.3,106.03,2015/4/30,2015/9/20,143,2015/7/1
2015_04_30_37.3_106.03,37.3,106.03,2015/4/30,2015/9/20,143,2015/6/24
2015_04_30_37.3_106.03,37.3,106.03,2015/4/30,2015/9/20,143,2015/6/20
2015_04_30_37.3_106.03,37.3,106.03,2015/4/30,2015/9/20,143,2015/7/1
2015_04_30_37.3_106.03,37.3,106.03,2015/4/30,2015/9/20,143,2015/6/24
2015_04_30_37.3_106.03,37.3,106.03,2015/4/30,2015/9/20,143,2015/6/20
2015_04_30_37.3_106.03,37.3,106.03,2015/4/30,2015/9/20,143,2015/7/1
2015_04_30_37.3_106.03,37.3,106.03,2015/4/30,2015/9/20,143,2015/6/24
2015_04_30_37.3_106.03,37.3,106.03,2015/4/30,2015/9/20,143,2015/6/20
2016_05_01_37.3_106.03,37.3,106.03,2016/5/1,2016/9/22,144,2016/7/6
2016_05_01_37.3_106.03,37.3,106.03,2016/5/1,2016/9/22,144,2016/6/28
2016_05_01_37.3_106.03,37.3,106.03,2016/5/1,2016/9/22,144,2016/7/6
2016_05_01_37.3_106.03,37.3,106.03,2016/5/1,2016/9/22,144,2016/6/28
2016_05_01_37.3_106.03,37.3,106.03,2016/5/1,2016/9/22,144,2016/6/23
2016_05_01_37.3_106.03,37.3,106.03,2016/5/1,2016/9/22,144,2016/7/6
2016_05_01_37.3_106.03,37.3,106.03,2016/5/1,2016/9/22,144,2016/6/28
2016_05_01_37.3_106.03,37.3,106.03,2016/5/1,2016/9/22,144,2016/6/23
2014_06_15_34.2_108.12,34.2,108.12,2014/6/15,2014/11/4,,
2015_06_15_34.2_108.12,34.2,108.12,2015/6/15,2015/11/4,,
2016_06_14_34.2_108.12,34.2,108.12,2016/6/14,2016/11/3,,
2012_10_19__27.87__50.3,-27.87,-50.3,2012/10/19,2013/4/23,186,
2012_10_19__27.87__50.3,-27.87,-50.3,2012/10/19,2013/4/23,186,
2012_10_19__27.87__50.3,-27.87,-50.3,2012/10/19,2013/4/23,186,
2013_10_19__27.87__50.3,-27.87,-50.3,2013/10/19,2014/4/24,187,
2013_10_19__27.87__50.3,-27.87,-50.3,2013/10/19,2014/4/24,187,
2013_10_19__27.87__50.3,-27.87,-50.3,2013/10/19,2014/4/24,187,
1999_05_25_41.15__96.5,41.15,-96.5,1999/5/25,1999/10/5,133,
1999_05_25_41.15__96.5,41.15,-96.5,1999/5/25,1999/10/5,133,
1999_05_25_42.38__96.96,42.38,-96.96,1999/5/25,1999/10/7,135,
1999_05_25_42.38__96.96,42.38,-96.96,1999/5/25,1999/10/7,135,
2000_05_11_41.15__96.5,41.15,-96.5,2000/5/11,2000/9/6,118,
2000_05_11_41.15__96.5,41.15,-96.5,2000/5/11,2000/9/6,118,
2000_05_11_42.38__96.96,42.38,-96.96,2000/5/11,2000/9/15,127,
2000_05_11_42.38__96.96,42.38,-96.96,2000/5/11,2000/9/15,127,
2009_08_01_31.42_73.07,31.42,73.07,2009/8/1,2009/11/14,105,
2009_08_01_31.42_73.07,31.42,73.07,2009/8/1,2009/11/14,105,
2009_08_01_31.42_73.07,31.42,73.07,2009/8/1,2009/11/14,105,
2009_08_01_31.42_73.07,31.42,73.07,2009/8/1,2009/11/14,105,
2009_08_01_31.42_73.07,31.42,73.07,2009/8/1,2009/11/14,105,
2009_08_01_31.42_73.07,31.42,73.07,2009/8/1,2009/11/14,105,
2009_08_01_31.42_73.07,31.42,73.07,2009/8/1,2009/11/14,105,
2009_08_01_31.42_73.07,31.42,73.07,2009/8/1,2009/11/14,105,
2010_08_02_31.42_73.07,31.42,73.07,2010/8/2,2010/11/15,105,
2010_08_02_31.42_73.07,31.42,73.07,2010/8/2,2010/11/15,105,
2010_08_02_31.42_73.07,31.42,73.07,2010/8/2,2010/11/15,105,
2010_08_02_31.42_73.07,31.42,73.07,2010/8/2,2010/11/15,105,
2010_08_02_31.42_73.07,31.42,73.07,2010/8/2,2010/11/15,105,
2010_08_02_31.42_73.07,31.42,73.07,2010/8/2,2010/11/15,105,
2010_08_02_31.42_73.07,31.42,73.07,2010/8/2,2010/11/15,105,
2010_08_02_31.42_73.07,31.42,73.07,2010/8/2,2010/11/15,105,
2006_04_15_45.4_8.92,45.4,8.92,2006/4/15,2006/9/16,154,
2007_04_15_45.4_8.92,45.4,8.92,2007/4/15,2007/9/16,154,
2007_04_15_45.4_8.92,45.4,8.92,2007/4/15,2007/9/16,154,
2020_06_21_2.48_101.71,2.48,101.71,2020/6/21,2020/10/1,102,
2020_06_21_2.48_101.71,2.48,101.71,2020/6/21,2020/10/1,102,
2020_06_21_2.48_101.71,2.48,101.71,2020/6/21,2020/10/1,102,
2020_06_21_2.48_101.71,2.48,101.71,2020/6/21,2020/10/1,102,
2020_06_21_2.48_101.71,2.48,101.71,2020/6/21,2020/10/1,102,
2020_11_03_2.48_101.71,2.48,101.71,2020/11/3,2021/2/15,104,
2020_11_03_2.48_101.71,2.48,101.71,2020/11/3,2021/2/15,104,
2020_11_03_2.48_101.71,2.48,101.71,2020/11/3,2021/2/15,104,
2020_11_03_2.48_101.71,2.48,101.71,2020/11/3,2021/2/15,104,
2020_11_03_2.48_101.71,2.48,101.71,2020/11/3,2021/2/15,104,
2019_06_14_36.2_116.9,36.2,116.9,2019/6/14,2019/9/25,103,
2019_06_14_36.2_116.9,36.2,116.9,2019/6/14,2019/9/25,103,
2019_06_14_36.2_116.9,36.2,116.9,2019/6/14,2019/9/25,103,
2019_06_14_36.2_116.9,36.2,116.9,2019/6/14,2019/9/25,103,
2009_04_23_35.47_108.47,35.47,108.47,2009/4/23,2009/9/18,148,
2009_04_23_35.47_108.47,35.47,108.47,2009/4/23,2009/9/18,148,
2009_04_23_35.47_108.47,35.47,108.47,2009/4/23,2009/9/18,148,
2009_04_23_35.47_108.47,35.47,108.47,2009/4/23,2009/9/18,148,
2009_04_23_35.47_108.47,35.47,108.47,2009/4/23,2009/9/18,148,
2010_04_27_35.47_108.47,35.47,108.47,2010/4/27,2010/9/15,141,
2010_04_27_35.47_108.47,35.47,108.47,2010/4/27,2010/9/15,141,
2010_04_27_35.47_108.47,35.47,108.47,2010/4/27,2010/9/15,141,
2010_04_27_35.47_108.47,35.47,108.47,2010/4/27,2010/9/15,141,
2010_04_27_35.47_108.47,35.47,108.47,2010/4/27,2010/9/15,141,
2011_04_28_35.47_108.47,35.47,108.47,2011/4/28,2011/9/23,148,
2011_04_28_35.47_108.47,35.47,108.47,2011/4/28,2011/9/23,148,
2011_04_28_35.47_108.47,35.47,108.47,2011/4/28,2011/9/23,148,
2011_04_28_35.47_108.47,35.47,108.47,2011/4/28,2011/9/23,148,
2011_04_28_35.47_108.47,35.47,108.47,2011/4/28,2011/9/23,148,
1997_05_03_40_115,40,115,1997/5/3,1997/9/15,135,1997/7/21
1997_05_03_40_115,40,115,1997/5/3,1997/9/15,135,1997/7/21
1997_05_03_40_115,40,115,1997/5/3,1997/8/26,115,1997/7/11
2016_06_15_35.96_117.11,35.96,117.11,2016/6/15,2016/10/1,108,2016/8/7
2016_06_15_35.96_117.11,35.96,117.11,2016/6/15,2016/10/1,108,2016/8/7
2016_06_15_35.96_117.11,35.96,117.11,2016/6/15,2016/10/1,108,2016/8/7
2017_06_15_35.96_117.11,35.96,117.11,2017/6/15,2017/10/1,108,2017/8/7
2017_06_15_35.96_117.11,35.96,117.11,2017/6/15,2017/10/1,108,2017/8/7
2017_06_15_35.96_117.11,35.96,117.11,2017/6/15,2017/10/1,108,2017/8/7
2018_06_15_35.96_117.11,35.96,117.11,2018/6/15,2018/10/1,108,2018/8/7
2018_06_15_35.96_117.11,35.96,117.11,2018/6/15,2018/10/1,108,2018/8/7
2018_06_15_35.96_117.11,35.96,117.11,2018/6/15,2018/10/1,108,2018/8/7
2010_04_15_40.49__87,40.49,-87,2010/4/15,2010/9/18,156,2010/7/9
2010_04_15_40.49__87,40.49,-87,2010/4/15,2010/9/18,156,2010/7/9
2010_04_15_40.49__87,40.49,-87,2010/4/15,2010/9/18,156,2010/7/9
2010_04_15_40.49__87,40.49,-87,2010/4/15,2010/9/18,156,2010/7/9
2010_04_15_40.49__87,40.49,-87,2010/4/15,2010/9/18,156,2010/7/9
2010_04_15_40.49__87,40.49,-87,2010/4/15,2010/9/18,156,2010/7/9
2011_05_13_40.49__87,40.49,-87,2011/5/13,2011/10/5,145,2011/7/22
2011_05_13_40.49__87,40.49,-87,2011/5/13,2011/10/5,145,2011/7/22
2011_05_13_40.49__87,40.49,-87,2011/5/13,2011/10/5,145,2011/7/22
2011_05_13_40.49__87,40.49,-87,2011/5/13,2011/10/5,145,2011/7/22
2011_05_13_40.49__87,40.49,-87,2011/5/13,2011/10/5,145,2011/7/22
2011_05_13_40.49__87,40.49,-87,2011/5/13,2011/10/5,145,2011/7/22
2001_05_01_45__73.93,45,-73.93,2001/5/1,2001/9/27,149,
2002_05_22_45__73.93,45,-73.93,2002/5/22,2002/9/18,119,
2002_05_22_45__73.93,45,-73.93,2002/5/22,2002/9/18,119,
2003_05_23_45__73.93,45,-73.93,2003/5/23,2003/9/17,117,
2003_05_23_45__73.93,45,-73.93,2003/5/23,2003/9/17,117,
2001_05_01_45__73.93,45,-73.93,2001/5/1,2001/9/27,149,
2001_05_01_45__73.93,45,-73.93,2001/5/1,2001/9/27,149,
2002_05_22_45__73.93,45,-73.93,2002/5/22,2002/9/18,119,
2002_05_22_45__73.93,45,-73.93,2002/5/22,2002/9/18,119,
2003_05_23_45__73.93,45,-73.93,2003/5/23,2003/9/17,117,
2003_05_23_45__73.93,45,-73.93,2003/5/23,2003/9/17,117,
2013_05_02_36.03_104.42,36.03,104.42,2013/5/2,2013/10/22,173,
2014_04_28_36.03_104.42,36.03,104.42,2014/4/28,2014/10/17,172,
2015_04_23_36.03_104.42,36.03,104.42,2015/4/23,2015/10/10,170,
2015_04_23_36.03_104.42,36.03,104.42,2015/4/23,2015/10/10,170,
2016_04_21_36.03_104.42,36.03,104.42,2016/4/21,2016/10/13,175,
2017_04_18_36.03_104.42,36.03,104.42,2017/4/18,2017/10/19,184,
2017_04_18_36.03_104.42,36.03,104.42,2017/4/18,2017/10/19,184,
2018_04_23_36.03_104.42,36.03,104.42,2018/4/23,2018/10/16,176,
2018_04_23_36.03_104.42,36.03,104.42,2018/4/23,2018/10/16,176,
2008_04_26_45.38__93.88,45.38,-93.88,2008/4/26,2008/10/1,158,
2008_04_26_45.38__93.88,45.38,-93.88,2008/4/26,2008/10/1,158,
2008_04_26_45.38__93.88,45.38,-93.88,2008/4/26,2008/10/1,158,
2008_04_26_45.38__93.88,45.38,-93.88,2008/4/26,2008/10/1,158,
2008_04_26_45.38__93.88,45.38,-93.88,2008/4/26,2008/10/1,158,
2008_04_26_45.38__93.88,45.38,-93.88,2008/4/26,2008/10/1,158,
2008_04_26_45.38__93.88,45.38,-93.88,2008/4/26,2008/10/1,158,
2009_04_25_45.38__93.88,45.38,-93.88,2009/4/25,2009/10/1,159,
2009_04_25_45.38__93.88,45.38,-93.88,2009/4/25,2009/10/1,159,
2009_04_25_45.38__93.88,45.38,-93.88,2009/4/25,2009/10/1,159,
2009_04_25_45.38__93.88,45.38,-93.88,2009/4/25,2009/10/1,159,
2009_04_25_45.38__93.88,45.38,-93.88,2009/4/25,2009/10/1,159,
2009_04_25_45.38__93.88,45.38,-93.88,2009/4/25,2009/10/1,159,
2008_04_26_44.7__92.78,44.7,-92.78,2008/4/26,2008/10/10,167,
2008_04_26_44.7__92.78,44.7,-92.78,2008/4/26,2008/10/10,167,
2008_04_26_44.7__92.78,44.7,-92.78,2008/4/26,2008/10/10,167,
2008_04_26_44.7__92.78,44.7,-92.78,2008/4/26,2008/10/10,167,
2008_04_26_44.7__92.78,44.7,-92.78,2008/4/26,2008/10/10,167,
2008_04_26_44.7__92.78,44.7,-92.78,2008/4/26,2008/10/10,167,
2008_04_26_44.7__92.78,44.7,-92.78,2008/4/26,2008/10/10,167,
2009_04_25_44.68__92.83,44.68,-92.83,2009/4/25,2009/10/10,168,
2009_04_25_44.68__92.83,44.68,-92.83,2009/4/25,2009/10/10,168,
2009_04_25_44.68__92.83,44.68,-92.83,2009/4/25,2009/10/10,168,
2009_04_25_44.68__92.83,44.68,-92.83,2009/4/25,2009/10/10,168,
2009_04_25_44.68__92.83,44.68,-92.83,2009/4/25,2009/10/10,168,
2009_04_25_44.68__92.83,44.68,-92.83,2009/4/25,2009/10/10,168,
2009_04_25_44.68__92.83,44.68,-92.83,2009/4/25,2009/10/10,168,
2008_04_26_44.23__95.35,44.23,-95.35,2008/4/26,2008/10/7,164,
2008_04_26_44.23__95.35,44.23,-95.35,2008/4/26,2008/10/7,164,
2008_04_26_44.23__95.35,44.23,-95.35,2008/4/26,2008/10/7,164,
2008_04_26_44.23__95.35,44.23,-95.35,2008/4/26,2008/10/7,164,
2008_04_26_44.23__95.35,44.23,-95.35,2008/4/26,2008/10/7,164,
2008_04_26_44.23__95.35,44.23,-95.35,2008/4/26,2008/10/7,164,
2008_04_26_44.23__95.35,44.23,-95.35,2008/4/26,2008/10/7,164,
2009_04_25_44.23__95.35,44.23,-95.35,2009/4/25,2009/10/7,165,
2009_04_25_44.23__95.35,44.23,-95.35,2009/4/25,2009/10/7,165,
2009_04_25_44.23__95.35,44.23,-95.35,2009/4/25,2009/10/7,165,
2009_04_25_44.23__95.35,44.23,-95.35,2009/4/25,2009/10/7,165,
2009_04_25_44.23__95.35,44.23,-95.35,2009/4/25,2009/10/7,165,
2009_04_25_44.23__95.35,44.23,-95.35,2009/4/25,2009/10/7,165,
2009_04_25_44.23__95.3,44.23,-95.3,2009/4/25,2009/10/7,165,
2008_04_26_47.87__96.28,47.87,-96.28,2008/4/26,2008/10/2,159,
2008_04_26_47.87__96.28,47.87,-96.28,2008/4/26,2008/10/2,159,
2008_04_26_47.87__96.28,47.87,-96.28,2008/4/26,2008/10/2,159,
2008_04_26_47.87__96.28,47.87,-96.28,2008/4/26,2008/10/2,159,
2008_04_26_47.87__96.28,47.87,-96.28,2008/4/26,2008/10/2,159,
2008_04_26_47.87__96.28,47.87,-96.28,2008/4/26,2008/10/2,159,
2008_04_26_47.87__96.28,47.87,-96.28,2008/4/26,2008/10/2,159,
2009_04_25_47.85__96.3,47.85,-96.3,2009/4/25,2009/10/2,160,
2009_04_25_47.85__96.3,47.85,-96.3,2009/4/25,2009/10/2,160,
2009_04_25_47.85__96.3,47.85,-96.3,2009/4/25,2009/10/2,160,
2009_04_25_47.85__96.3,47.85,-96.3,2009/4/25,2009/10/2,160,
2009_04_25_47.85__96.3,47.85,-96.3,2009/4/25,2009/10/2,160,
2009_04_25_47.85__96.3,47.85,-96.3,2009/4/25,2009/10/2,160,
2008_04_26_39.86__83.67,39.86,-83.67,2008/4/26,2008/9/25,,
2008_04_26_39.86__83.67,39.86,-83.67,2008/4/26,2008/9/25,,
2008_04_26_39.86__83.67,39.86,-83.67,2008/4/26,2008/9/25,,
2008_04_26_39.86__83.67,39.86,-83.67,2008/4/26,2008/9/25,,
2008_04_26_39.86__83.67,39.86,-83.67,2008/4/26,2008/9/25,,
2008_04_26_39.86__83.67,39.86,-83.67,2008/4/26,2008/9/25,,
2008_04_26_41.22__83.76,41.22,-83.76,2008/4/26,2008/9/25,,
2008_04_26_41.22__83.76,41.22,-83.76,2008/4/26,2008/9/25,,
2008_04_26_41.22__83.76,41.22,-83.76,2008/4/26,2008/9/25,,
2008_04_26_41.22__83.76,41.22,-83.76,2008/4/26,2008/9/25,,
2008_04_26_41.22__83.76,41.22,-83.76,2008/4/26,2008/9/25,,
2008_04_26_41.22__83.76,41.22,-83.76,2008/4/26,2008/9/25,,
2017_06_14_37.9_115.2,37.9,115.2,2017/6/14,2017/10/5,113,
2017_06_14_37.9_115.2,37.9,115.2,2017/6/14,2017/10/5,113,
2017_06_14_37.9_115.2,37.9,115.2,2017/6/14,2017/10/5,113,
2017_06_14_37.9_115.2,37.9,115.2,2017/6/14,2017/10/5,113,
2017_06_14_37.9_115.2,37.9,115.2,2017/6/14,2017/10/5,113,
2017_06_14_37.9_115.2,37.9,115.2,2017/6/14,2017/10/5,113,
2018_06_18_37.9_115.2,37.9,115.2,2018/6/18,2018/10/7,111,
2018_06_18_37.9_115.2,37.9,115.2,2018/6/18,2018/10/7,111,
2018_06_18_37.9_115.2,37.9,115.2,2018/6/18,2018/10/7,111,
2018_06_18_37.9_115.2,37.9,115.2,2018/6/18,2018/10/7,111,
2018_06_18_37.9_115.2,37.9,115.2,2018/6/18,2018/10/7,111,
2018_06_18_37.9_115.2,37.9,115.2,2018/6/18,2018/10/7,111,
2019_06_05_37.68_116.62,37.68,116.62,2019/6/5,2019/10/18,135,
2020_06_04_37.68_116.62,37.68,116.62,2020/6/4,2020/10/16,134,
1999_03_16__1.33_37.42,-1.33,37.42,1999/3/16,1999/6/16,92,1999/5/15
1999_03_16__1.33_37.42,-1.33,37.42,1999/3/16,1999/6/16,92,1999/5/15
1999_03_16__1.33_37.42,-1.33,37.42,1999/3/16,1999/6/16,92,1999/5/15
1999_03_16__1.33_37.42,-1.33,37.42,1999/3/16,1999/6/16,92,1999/5/15
1999_10_15__1.33_37.42,-1.33,37.42,1999/10/15,2000/2/4,112,1999/12/14
1999_10_15__1.33_37.42,-1.33,37.42,1999/10/15,2000/2/4,112,1999/12/14
1999_10_15__1.33_37.42,-1.33,37.42,1999/10/15,2000/2/4,112,1999/12/14
1999_10_15__1.33_37.42,-1.33,37.42,1999/10/15,2000/2/4,112,1999/12/14
2000_03_17__1.33_37.42,-1.33,37.42,2000/3/17,2000/7/20,125,2000/5/16
2000_03_17__1.33_37.42,-1.33,37.42,2000/3/17,2000/7/20,125,2000/5/16
2000_11_10__1.33_37.42,-1.33,37.42,2000/11/10,2001/3/14,124,2001/1/9
2000_11_10__1.33_37.42,-1.33,37.42,2000/11/10,2001/3/14,124,2001/1/9
2000_11_10__1.33_37.42,-1.33,37.42,2000/11/10,2001/3/14,124,2001/1/9
2000_11_10__1.33_37.42,-1.33,37.42,2000/11/10,2001/3/14,124,2001/1/9
2007_04_24_47.55_21.45,47.55,21.45,2007/4/24,2007/10/8,167,2007/7/4
2007_04_24_47.55_21.45,47.55,21.45,2007/4/24,2007/10/8,167,2007/7/4
2007_04_24_47.55_21.45,47.55,21.45,2007/4/24,2007/10/8,167,2007/7/4
2007_04_24_47.55_21.45,47.55,21.45,2007/4/24,2007/10/8,167,2007/7/4
2007_04_24_47.55_21.45,47.55,21.45,2007/4/24,2007/10/8,167,2007/7/4
2008_04_22_47.55_21.45,47.55,21.45,2008/4/22,2008/10/8,169,2008/7/11
2008_04_22_47.55_21.45,47.55,21.45,2008/4/22,2008/10/8,169,2008/7/11
2008_04_22_47.55_21.45,47.55,21.45,2008/4/22,2008/10/8,169,2008/7/11
2008_04_22_47.55_21.45,47.55,21.45,2008/4/22,2008/10/8,169,2008/7/11
2008_04_22_47.55_21.45,47.55,21.45,2008/4/22,2008/10/8,169,2008/7/11
2008_04_22_47.55_21.45,47.55,21.45,2008/4/22,2008/10/8,169,2008/7/11
2008_04_22_47.55_21.45,47.55,21.45,2008/4/22,2008/10/8,169,2008/7/11
2008_04_22_47.55_21.45,47.55,21.45,2008/4/22,2008/10/8,169,2008/7/11
2008_04_22_47.55_21.45,47.55,21.45,2008/4/22,2008/10/8,169,2008/7/11
2008_04_22_47.55_21.45,47.55,21.45,2008/4/22,2008/10/8,169,2008/7/11
2015_04_21_34.6_108.87,34.6,108.87,2015/4/21,2015/9/6,138,
2015_04_21_34.6_108.87,34.6,108.87,2015/4/21,2015/9/6,138,
2015_04_21_34.6_108.87,34.6,108.87,2015/4/21,2015/9/6,138,
2015_04_21_34.6_108.87,34.6,108.87,2015/4/21,2015/9/6,138,
2015_04_21_34.6_108.87,34.6,108.87,2015/4/21,2015/9/6,138,
2015_04_21_34.6_108.87,34.6,108.87,2015/4/21,2015/9/6,138,
2016_04_22_34.6_108.87,34.6,108.87,2016/4/22,2016/9/4,135,
2016_04_22_34.6_108.87,34.6,108.87,2016/4/22,2016/9/4,135,
2016_04_22_34.6_108.87,34.6,108.87,2016/4/22,2016/9/4,135,
2016_04_22_34.6_108.87,34.6,108.87,2016/4/22,2016/9/4,135,
2016_04_22_34.6_108.87,34.6,108.87,2016/4/22,2016/9/4,135,
2016_04_22_34.6_108.87,34.6,108.87,2016/4/22,2016/9/4,135,
2017_04_24_34.6_108.87,34.6,108.87,2017/4/24,2017/9/9,138,
2017_04_24_34.6_108.87,34.6,108.87,2017/4/24,2017/9/9,138,
